begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.4072164948453608,0.4,0.4024822695035461,S9VA.tsv
50,100,0.6521739130434783,0.5885885885885885,0.6112185686653772,S9VA.tsv
100,150,0.69593147751606,0.5625,0.6318131256952169,S9VA.tsv
150,200,0.6885964912280702,0.7579908675799086,0.7342342342342343,S9VA.tsv
200,250,0.7435897435897436,0.7736486486486487,0.7592267135325131,S9VA.tsv
250,300,0.7638888888888888,0.7937743190661478,0.7830423940149626,S9VA.tsv
300,350,0.7479338842975206,0.7821011673151751,0.7655310621242485,S9VA.tsv
350,400,0.7870370370370371,0.84688995215311,0.8164705882352942,S9VA.tsv
400,450,0.8152173913043478,0.7876106194690266,0.7935034802784223,S9VA.tsv
450,492,0.7300613496932515,0.8225806451612904,0.7700348432055749,S9VA.tsv
