begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.2848101265822785,0.4879725085910653,0.41648106904231624,S9WZ.tsv
50,100,0.6193548387096774,0.6381766381766382,0.6324110671936759,S9WZ.tsv
100,150,0.5857142857142857,0.6666666666666666,0.656896551724138,S9WZ.tsv
150,200,0.7261904761904762,0.6240786240786241,0.6415478615071283,S9WZ.tsv
200,250,0.7357142857142858,0.7038123167155426,0.7130977130977131,S9WZ.tsv
250,300,0.8106060606060606,0.7142857142857143,0.7486486486486487,S9WZ.tsv
300,350,0.8144329896907216,0.7348484848484849,0.7562326869806094,S9WZ.tsv
350,400,0.8161434977578476,0.7682926829268293,0.8032786885245902,S9WZ.tsv
400,450,0.9148936170212766,0.8170974155069582,0.8324958123953099,S9WZ.tsv
450,500,0.8853932584269663,0.8265895953757225,0.8689320388349514,S9WZ.tsv
500,550,0.9056603773584906,0.8691099476439791,0.8821548821548821,S9WZ.tsv
550,600,0.8351063829787234,0.8291666666666667,0.8317757009345794,S9WZ.tsv
600,650,0.8635097493036211,0.8522727272727273,0.8612975391498882,S9WZ.tsv
650,700,0.8165137614678899,0.8258064516129032,0.8203753351206434,S9WZ.tsv
700,750,0.9447236180904522,0.8493723849372385,0.8926940639269406,S9WZ.tsv
750,800,0.9162162162162162,0.8818897637795275,0.9074446680080482,S9WZ.tsv
800,850,0.8788598574821853,0.8592592592592593,0.8741007194244604,S9WZ.tsv
850,900,0.8361344537815126,0.8974358974358975,0.856338028169014,S9WZ.tsv
900,950,0.8987341772151899,0.8754325259515571,0.883668903803132,S9WZ.tsv
950,1000,0.8756756756756757,0.9090909090909091,0.8924731182795699,S9WZ.tsv
1000,1050,0.8756218905472637,0.8461538461538461,0.8611111111111112,S9WZ.tsv
1050,1100,0.9006622516556292,0.9278074866310161,0.92,S9WZ.tsv
1100,1150,0.8689655172413793,0.8513931888544891,0.8568376068376068,S9WZ.tsv
1150,1200,0.8947368421052632,0.8670520231213873,0.8808139534883721,S9WZ.tsv
1200,1250,0.8783783783783784,0.9153439153439153,0.8991097922848664,S9WZ.tsv
1250,1300,0.8609467455621301,0.859375,0.8605150214592274,S9WZ.tsv
1300,1350,0.9217758985200846,0.9,0.9168026101141925,S9WZ.tsv
1350,1400,0.8962655601659751,0.8869047619047619,0.8924205378973105,S9WZ.tsv
1400,1450,0.8842105263157894,0.8933333333333333,0.8867924528301887,S9WZ.tsv
1450,1500,0.8576923076923076,0.8956521739130435,0.8645669291338582,S9WZ.tsv
1500,1550,0.8932926829268293,0.8737373737373737,0.8859315589353612,S9WZ.tsv
1550,1600,0.8521939953810623,0.8554216867469879,0.8527131782945736,S9WZ.tsv
1600,1650,0.9055374592833876,0.9318181818181818,0.9113924050632911,S9WZ.tsv
1650,1662,0.975609756097561,0.9285714285714286,0.9565217391304348,S9WZ.tsv
