begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.15137614678899083,0.5094339622641509,0.1901840490797546,SUPB.tsv
50,100,0.33429394812680113,0.7297297297297297,0.4718045112781955,SUPB.tsv
100,150,0.6612021857923497,0.6703296703296703,0.6657534246575343,SUPB.tsv
150,200,0.6677852348993288,0.8390804597701149,0.7064935064935065,SUPB.tsv
200,250,0.7279411764705882,0.7623762376237624,0.7485207100591716,SUPB.tsv
250,300,0.6299435028248588,0.823943661971831,0.6854838709677419,SUPB.tsv
300,350,0.743859649122807,0.797752808988764,0.7645788336933045,SUPB.tsv
350,400,0.6780626780626781,0.7828947368421053,0.709741550695825,SUPB.tsv
400,450,0.7109375,0.8476190476190476,0.8081264108352144,SUPB.tsv
450,495,0.7717391304347826,0.8947368421052632,0.8273809523809523,SUPB.tsv
