begin,end,s1_er_ratio,s2_er_ratio,er_ratio_average,file
0,50,0.22598870056497175,0.5161290322580645,0.42758620689655175,SEGU.tsv
50,100,0.6519607843137255,0.6021897810218978,0.6234309623430963,SEGU.tsv
100,150,0.6567164179104478,0.6753246753246753,0.667687595712098,SEGU.tsv
150,200,0.7403651115618661,0.7766233766233767,0.7562642369020501,SEGU.tsv
200,250,0.7942583732057417,0.7805755395683454,0.7864476386036962,SEGU.tsv
250,300,0.7903494176372712,0.7568807339449541,0.7814407814407814,SEGU.tsv
300,350,0.7642276422764228,0.8145454545454546,0.7907869481765835,SEGU.tsv
350,400,0.7959183673469388,0.7828571428571428,0.7875457875457875,SEGU.tsv
400,450,0.7553191489361702,0.8089171974522293,0.7744874715261959,SEGU.tsv
450,500,0.7777777777777778,0.8544600938967136,0.8135964912280702,SEGU.tsv
500,550,0.7843137254901961,0.8256227758007118,0.8,SEGU.tsv
550,600,0.8135593220338984,0.8491803278688524,0.8360995850622407,SEGU.tsv
600,650,0.8297213622291022,0.8787878787878788,0.8501805054151624,SEGU.tsv
650,700,0.9523809523809523,0.8851963746223565,0.8959390862944162,SEGU.tsv
700,750,0.8866396761133604,0.862533692722372,0.8785971223021583,SEGU.tsv
750,800,0.8307692307692308,0.8244274809160306,0.8282208588957055,SEGU.tsv
800,850,0.84375,0.8434782608695652,0.8436363636363636,SEGU.tsv
850,900,0.8571428571428571,0.8817204301075269,0.86810551558753,SEGU.tsv
900,950,0.804416403785489,0.9194915254237288,0.8535262206148282,SEGU.tsv
950,1000,0.8338461538461538,0.8127490039840638,0.8246527777777778,SEGU.tsv
1000,1050,0.8828382838283828,0.9071729957805907,0.8896797153024911,SEGU.tsv
1050,1100,0.8436724565756824,0.9289340101522843,0.8716666666666667,SEGU.tsv
1100,1150,0.8174273858921162,0.8960244648318043,0.8626760563380281,SEGU.tsv
1150,1200,0.8145695364238411,0.851063829787234,0.818,SEGU.tsv
1200,1250,0.8216216216216217,0.85,0.8387096774193549,SEGU.tsv
1250,1300,0.7851851851851852,0.9194139194139194,0.875,SEGU.tsv
1300,1350,0.851063829787234,0.8938679245283019,0.8831858407079646,SEGU.tsv
1350,1400,0.8560606060606061,0.897887323943662,0.8686440677966102,SEGU.tsv
1400,1450,0.8585164835164835,0.8666666666666667,0.8603411513859275,SEGU.tsv
1450,1500,0.8328445747800587,0.9153225806451613,0.8675721561969439,SEGU.tsv
1500,1550,0.8489361702127659,0.9259259259259259,0.8686708860759493,SEGU.tsv
1550,1600,0.8268551236749117,0.8895027624309392,0.8420348058902276,SEGU.tsv
1600,1608,0.9655172413793104,0.9629629629629629,0.9642857142857143,SEGU.tsv
