speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,23,186,431,0.12365591397849462,0,50,S3MW.tsv
2,48,358,1144,0.1340782122905028,0,100,S3MW.tsv
2,60,448,1690,0.13392857142857142,0,150,S3MW.tsv
2,77,547,2450,0.14076782449725778,0,200,S3MW.tsv
2,92,618,2989,0.1488673139158576,0,250,S3MW.tsv
2,108,671,3521,0.16095380029806258,0,300,S3MW.tsv
2,123,724,4060,0.16988950276243095,0,350,S3MW.tsv
2,137,770,4482,0.17792207792207793,0,400,S3MW.tsv
2,150,797,4839,0.18820577164366373,0,450,S3MW.tsv
2,171,833,5272,0.20528211284513806,0,500,S3MW.tsv
2,195,861,5664,0.2264808362369338,0,550,S3MW.tsv
2,206,888,6088,0.23198198198198197,0,600,S3MW.tsv
2,214,929,6545,0.2303552206673843,0,650,S3MW.tsv
2,226,959,6919,0.23566214807090718,0,700,S3MW.tsv
2,237,989,7292,0.2396359959555106,0,750,S3MW.tsv
2,245,1009,7731,0.24281466798810702,0,800,S3MW.tsv
2,254,1043,8203,0.24352828379674019,0,850,S3MW.tsv
2,262,1052,8426,0.24904942965779467,0,871,S3MW.tsv
