speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,12,179,526,0.0670391061452514,0,50,SD9H.tsv
2,21,259,1013,0.08108108108108109,0,100,SD9H.tsv
2,53,330,1460,0.1606060606060606,0,150,SD9H.tsv
2,70,391,1965,0.17902813299232737,0,200,SD9H.tsv
2,87,452,2441,0.19247787610619468,0,250,SD9H.tsv
2,105,519,2869,0.2023121387283237,0,300,SD9H.tsv
2,115,570,3223,0.20175438596491227,0,350,SD9H.tsv
2,132,619,3625,0.21324717285945072,0,400,SD9H.tsv
2,155,669,4203,0.23168908819133036,0,450,SD9H.tsv
2,173,712,4809,0.24297752808988765,0,500,SD9H.tsv
2,185,744,5121,0.24865591397849462,0,550,SD9H.tsv
2,205,783,5496,0.26181353767560667,0,600,SD9H.tsv
2,206,793,5621,0.2597730138713745,0,613,SD9H.tsv
