speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,30,170,456,0.17647058823529413,0,50,SY4E.tsv
2,44,235,794,0.18723404255319148,0,100,SY4E.tsv
2,73,314,1273,0.23248407643312102,0,150,SY4E.tsv
2,84,360,1668,0.23333333333333334,0,200,SY4E.tsv
2,104,410,2139,0.25365853658536586,0,250,SY4E.tsv
2,121,475,2651,0.25473684210526315,0,300,SY4E.tsv
2,139,538,3089,0.258364312267658,0,350,SY4E.tsv
2,151,573,3515,0.26352530541012215,0,400,SY4E.tsv
2,167,630,3967,0.2650793650793651,0,450,SY4E.tsv
2,175,669,4387,0.2615844544095665,0,500,SY4E.tsv
2,186,695,4774,0.26762589928057556,0,550,SY4E.tsv
2,198,714,5129,0.2773109243697479,0,600,SY4E.tsv
2,213,745,5520,0.2859060402684564,0,650,SY4E.tsv
2,227,768,5949,0.2955729166666667,0,700,SY4E.tsv
2,232,789,6295,0.29404309252217997,0,750,SY4E.tsv
2,245,807,6680,0.30359355638166047,0,800,SY4E.tsv
2,250,819,6887,0.3052503052503053,0,829,SY4E.tsv
