speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,27,218,551,0.12385321100917432,0,50,SLNV.tsv
2,49,348,1219,0.14080459770114942,0,100,SLNV.tsv
2,80,467,1915,0.17130620985010706,0,150,SLNV.tsv
2,117,590,2617,0.19830508474576272,0,200,SLNV.tsv
2,134,668,3213,0.20059880239520958,0,250,SLNV.tsv
2,152,772,3961,0.19689119170984457,0,300,SLNV.tsv
2,181,848,4472,0.2134433962264151,0,350,SLNV.tsv
2,213,922,5165,0.23101952277657267,0,400,SLNV.tsv
2,227,967,5631,0.23474663908996898,0,450,SLNV.tsv
2,233,999,5942,0.23323323323323322,0,483,SLNV.tsv
