speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,195,487,0.07692307692307693,0,50,SZ7Y.tsv
2,35,272,839,0.12867647058823528,0,100,SZ7Y.tsv
2,54,331,1237,0.16314199395770393,0,150,SZ7Y.tsv
2,85,400,1650,0.2125,0,200,SZ7Y.tsv
2,105,469,2091,0.22388059701492538,0,250,SZ7Y.tsv
2,134,579,3004,0.231433506044905,0,300,SZ7Y.tsv
2,160,666,3847,0.24024024024024024,0,350,SZ7Y.tsv
2,184,727,4398,0.2530949105914718,0,400,SZ7Y.tsv
2,196,780,4846,0.2512820512820513,0,450,SZ7Y.tsv
2,232,852,5811,0.27230046948356806,0,500,SZ7Y.tsv
2,246,905,6387,0.2718232044198895,0,550,SZ7Y.tsv
2,265,968,6937,0.2737603305785124,0,600,SZ7Y.tsv
2,277,1007,7398,0.27507447864945384,0,650,SZ7Y.tsv
2,296,1060,8330,0.2792452830188679,0,700,SZ7Y.tsv
2,308,1124,9241,0.27402135231316727,0,750,SZ7Y.tsv
2,309,1129,9302,0.2736935341009743,0,757,SZ7Y.tsv
