speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,22,172,426,0.12790697674418605,0,50,SLTU.tsv
2,46,289,1005,0.15916955017301038,0,100,SLTU.tsv
2,71,381,1572,0.18635170603674542,0,150,SLTU.tsv
2,98,464,2263,0.21120689655172414,0,200,SLTU.tsv
2,120,557,2894,0.21543985637342908,0,250,SLTU.tsv
2,135,654,3838,0.20642201834862386,0,300,SLTU.tsv
2,158,692,4419,0.22832369942196531,0,350,SLTU.tsv
2,183,732,4903,0.25,0,400,SLTU.tsv
2,195,768,5428,0.25390625,0,450,SLTU.tsv
2,218,860,6413,0.2534883720930233,0,500,SLTU.tsv
2,237,918,6852,0.2581699346405229,0,550,SLTU.tsv
2,251,974,7406,0.25770020533880905,0,600,SLTU.tsv
2,278,1036,8194,0.26833976833976836,0,650,SLTU.tsv
2,298,1096,8859,0.2718978102189781,0,700,SLTU.tsv
2,309,1140,9423,0.2710526315789474,0,750,SLTU.tsv
2,339,1179,10017,0.2875318066157761,0,800,SLTU.tsv
2,359,1236,10702,0.290453074433657,0,850,SLTU.tsv
2,374,1251,11027,0.29896083133493206,0,860,SLTU.tsv
