speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,138,375,0.10869565217391304,0,50,SLBS.tsv
2,26,198,670,0.13131313131313133,0,100,SLBS.tsv
2,46,250,944,0.184,0,150,SLBS.tsv
2,63,311,1325,0.20257234726688103,0,200,SLBS.tsv
2,76,361,1612,0.21052631578947367,0,250,SLBS.tsv
2,91,414,2022,0.21980676328502416,0,300,SLBS.tsv
2,107,460,2510,0.2326086956521739,0,350,SLBS.tsv
2,118,523,3000,0.22562141491395793,0,400,SLBS.tsv
2,131,562,3419,0.23309608540925267,0,450,SLBS.tsv
2,138,608,3785,0.22697368421052633,0,500,SLBS.tsv
2,149,651,4266,0.22887864823348694,0,550,SLBS.tsv
2,163,683,4664,0.23865300146412885,0,600,SLBS.tsv
2,181,728,5079,0.24862637362637363,0,650,SLBS.tsv
2,187,766,5457,0.24412532637075718,0,700,SLBS.tsv
2,197,804,5831,0.24502487562189054,0,750,SLBS.tsv
2,212,827,6193,0.25634824667472794,0,800,SLBS.tsv
2,218,853,6479,0.2555685814771395,0,850,SLBS.tsv
2,234,880,6878,0.26590909090909093,0,900,SLBS.tsv
2,246,906,7390,0.271523178807947,0,950,SLBS.tsv
2,256,929,7758,0.2755651237890204,0,1000,SLBS.tsv
2,271,958,8184,0.2828810020876827,0,1050,SLBS.tsv
2,280,980,8584,0.2857142857142857,0,1100,SLBS.tsv
2,291,997,9053,0.29187562688064195,0,1150,SLBS.tsv
2,297,1009,9503,0.2943508424182359,0,1200,SLBS.tsv
2,308,1028,9941,0.29961089494163423,0,1250,SLBS.tsv
2,313,1039,10297,0.3012512030798845,0,1300,SLBS.tsv
2,326,1086,10745,0.3001841620626151,0,1350,SLBS.tsv
2,338,1112,11150,0.3039568345323741,0,1400,SLBS.tsv
2,351,1140,11652,0.3078947368421053,0,1450,SLBS.tsv
2,356,1161,12100,0.3066322136089578,0,1500,SLBS.tsv
2,369,1187,12428,0.3108677337826453,0,1550,SLBS.tsv
2,379,1198,12775,0.31636060100166946,0,1596,SLBS.tsv
