speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,11,167,441,0.0658682634730539,0,50,S35K.tsv
2,24,219,697,0.1095890410958904,0,100,S35K.tsv
2,35,276,978,0.12681159420289856,0,150,S35K.tsv
2,41,320,1194,0.128125,0,200,S35K.tsv
2,51,382,1466,0.13350785340314136,0,250,S35K.tsv
2,54,419,1758,0.1288782816229117,0,300,S35K.tsv
2,57,476,2081,0.11974789915966387,0,350,S35K.tsv
2,65,509,2375,0.12770137524557956,0,400,S35K.tsv
2,75,556,2659,0.13489208633093525,0,450,S35K.tsv
2,90,590,2965,0.15254237288135594,0,500,S35K.tsv
2,103,656,3376,0.15701219512195122,0,550,S35K.tsv
2,112,698,3701,0.16045845272206305,0,600,S35K.tsv
2,120,755,4019,0.15894039735099338,0,650,S35K.tsv
2,124,796,4255,0.15577889447236182,0,700,S35K.tsv
2,128,852,4611,0.15023474178403756,0,750,S35K.tsv
2,136,900,4960,0.1511111111111111,0,800,S35K.tsv
2,142,936,5195,0.1517094017094017,0,850,S35K.tsv
2,145,966,5428,0.15010351966873706,0,900,S35K.tsv
2,152,1011,5758,0.1503461918892186,0,950,S35K.tsv
2,156,1053,6066,0.14814814814814814,0,1000,S35K.tsv
2,170,1095,6447,0.1552511415525114,0,1050,S35K.tsv
2,181,1130,6806,0.16017699115044248,0,1100,S35K.tsv
2,204,1165,7240,0.17510729613733905,0,1150,S35K.tsv
2,236,1237,7932,0.19078415521422798,0,1200,S35K.tsv
2,240,1265,8231,0.18972332015810275,0,1250,S35K.tsv
2,251,1289,8553,0.1947245927075252,0,1300,S35K.tsv
2,263,1312,8789,0.20045731707317074,0,1350,S35K.tsv
2,269,1343,9106,0.20029784065524944,0,1400,S35K.tsv
2,273,1365,9362,0.2,0,1450,S35K.tsv
2,288,1399,9763,0.2058613295210865,0,1500,S35K.tsv
2,297,1419,10151,0.20930232558139536,0,1550,S35K.tsv
2,309,1462,10763,0.21135430916552667,0,1600,S35K.tsv
2,327,1512,11491,0.21626984126984128,0,1650,S35K.tsv
2,336,1540,11826,0.21818181818181817,0,1700,S35K.tsv
2,348,1576,12210,0.22081218274111675,0,1750,S35K.tsv
2,358,1612,12568,0.22208436724565755,0,1800,S35K.tsv
2,361,1635,12786,0.22079510703363914,0,1850,S35K.tsv
2,370,1667,13360,0.22195560887822435,0,1900,S35K.tsv
2,377,1698,13632,0.22202591283863368,0,1950,S35K.tsv
2,381,1724,13934,0.22099767981438515,0,2000,S35K.tsv
2,391,1745,14339,0.22406876790830946,0,2050,S35K.tsv
2,402,1760,14794,0.22840909090909092,0,2100,S35K.tsv
2,409,1782,15321,0.22951739618406286,0,2150,S35K.tsv
2,415,1798,15692,0.23081201334816462,0,2200,S35K.tsv
2,428,1830,16121,0.23387978142076501,0,2250,S35K.tsv
2,433,1841,16332,0.2351982618142314,0,2300,S35K.tsv
2,434,1859,16673,0.23345884884346424,0,2350,S35K.tsv
2,439,1872,17106,0.234508547008547,0,2400,S35K.tsv
2,443,1886,17373,0.23488865323435842,0,2450,S35K.tsv
2,456,1906,17673,0.23924449108079748,0,2500,S35K.tsv
2,456,1906,17676,0.23924449108079748,0,2501,S35K.tsv
