speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,185,519,0.08108108108108109,0,50,SQWW.tsv
2,26,293,1016,0.08873720136518772,0,100,SQWW.tsv
2,44,379,1571,0.11609498680738786,0,150,SQWW.tsv
2,56,472,2285,0.11864406779661017,0,200,SQWW.tsv
2,72,547,2930,0.1316270566727605,0,250,SQWW.tsv
2,88,575,3309,0.15304347826086956,0,300,SQWW.tsv
2,101,636,3929,0.15880503144654087,0,350,SQWW.tsv
2,114,678,4329,0.168141592920354,0,400,SQWW.tsv
2,130,735,4858,0.17687074829931973,0,450,SQWW.tsv
2,140,795,5308,0.1761006289308176,0,500,SQWW.tsv
2,143,806,5391,0.1774193548387097,0,515,SQWW.tsv
