speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,290,606,0.05172413793103448,0,50,S5QP.tsv
2,42,435,1090,0.09655172413793103,0,100,S5QP.tsv
2,68,560,1537,0.12142857142857143,0,150,S5QP.tsv
2,104,639,1945,0.162754303599374,0,200,S5QP.tsv
2,132,703,2358,0.18776671408250356,0,250,S5QP.tsv
2,157,766,2814,0.20496083550913838,0,300,S5QP.tsv
2,179,833,3370,0.2148859543817527,0,350,S5QP.tsv
2,201,877,3733,0.2291904218928164,0,400,S5QP.tsv
2,219,927,4216,0.23624595469255663,0,450,S5QP.tsv
2,236,959,4535,0.24608967674661106,0,500,S5QP.tsv
2,245,994,4889,0.24647887323943662,0,542,S5QP.tsv
