speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,17,164,469,0.10365853658536585,0,50,SH2A.tsv
2,33,225,806,0.14666666666666667,0,100,SH2A.tsv
2,54,312,1297,0.17307692307692307,0,150,SH2A.tsv
2,74,386,1761,0.19170984455958548,0,200,SH2A.tsv
2,99,491,2288,0.20162932790224034,0,250,SH2A.tsv
2,121,536,2677,0.22574626865671643,0,300,SH2A.tsv
2,135,589,3174,0.22920203735144312,0,350,SH2A.tsv
2,146,633,3549,0.23064770932069512,0,400,SH2A.tsv
2,170,685,4050,0.24817518248175183,0,450,SH2A.tsv
2,178,732,4484,0.24316939890710382,0,500,SH2A.tsv
2,188,763,4911,0.24639580602883354,0,550,SH2A.tsv
2,198,811,5533,0.2441430332922318,0,600,SH2A.tsv
2,213,858,5994,0.24825174825174826,0,650,SH2A.tsv
2,224,888,6411,0.25225225225225223,0,700,SH2A.tsv
2,236,925,6845,0.25513513513513514,0,750,SH2A.tsv
2,253,975,7331,0.2594871794871795,0,800,SH2A.tsv
2,257,1001,7709,0.25674325674325676,0,843,SH2A.tsv
