speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,17,234,701,0.07264957264957266,0,50,S7RW.tsv
2,36,322,1172,0.11180124223602485,0,100,S7RW.tsv
2,60,393,1601,0.15267175572519084,0,150,S7RW.tsv
2,69,429,1931,0.16083916083916083,0,200,S7RW.tsv
2,81,471,2275,0.17197452229299362,0,250,S7RW.tsv
2,92,515,2585,0.1786407766990291,0,300,S7RW.tsv
2,107,562,2994,0.1903914590747331,0,350,S7RW.tsv
2,117,606,3274,0.19306930693069307,0,400,S7RW.tsv
2,135,697,3947,0.19368723098995697,0,450,S7RW.tsv
2,147,726,4238,0.2024793388429752,0,500,S7RW.tsv
2,164,769,4623,0.21326397919375814,0,550,S7RW.tsv
2,182,816,5187,0.22303921568627452,0,600,S7RW.tsv
2,194,864,5600,0.22453703703703703,0,650,S7RW.tsv
2,212,888,5963,0.23873873873873874,0,700,S7RW.tsv
2,221,921,6334,0.23995656894679696,0,750,S7RW.tsv
2,233,943,6725,0.24708377518557795,0,800,S7RW.tsv
2,239,968,7042,0.246900826446281,0,850,S7RW.tsv
2,250,993,7472,0.25176233635448136,0,900,S7RW.tsv
2,255,1021,7902,0.24975514201762977,0,950,S7RW.tsv
2,268,1052,8416,0.25475285171102663,0,1000,S7RW.tsv
2,280,1071,8922,0.26143790849673204,0,1050,S7RW.tsv
2,292,1103,9436,0.26473254759746145,0,1100,S7RW.tsv
2,299,1129,9887,0.26483613817537643,0,1150,S7RW.tsv
2,316,1148,10307,0.27526132404181186,0,1200,S7RW.tsv
2,332,1190,11114,0.27899159663865547,0,1250,S7RW.tsv
2,344,1220,11569,0.2819672131147541,0,1300,S7RW.tsv
2,356,1255,12223,0.2836653386454183,0,1350,S7RW.tsv
2,364,1279,12695,0.2845973416731822,0,1400,S7RW.tsv
2,373,1305,13058,0.285823754789272,0,1441,S7RW.tsv
