speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,22,175,487,0.12571428571428572,0,50,SRW5.tsv
2,40,254,878,0.15748031496062992,0,100,SRW5.tsv
2,54,328,1275,0.16463414634146342,0,150,SRW5.tsv
2,73,423,1802,0.17257683215130024,0,200,SRW5.tsv
2,97,479,2169,0.20250521920668058,0,250,SRW5.tsv
2,110,531,2636,0.2071563088512241,0,300,SRW5.tsv
2,124,588,3102,0.2108843537414966,0,350,SRW5.tsv
2,143,654,3592,0.21865443425076453,0,400,SRW5.tsv
2,158,700,4080,0.2257142857142857,0,450,SRW5.tsv
2,167,726,4282,0.23002754820936638,0,470,SRW5.tsv
