speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,15,203,529,0.07389162561576355,0,50,SDFR.tsv
2,46,302,1045,0.152317880794702,0,100,SDFR.tsv
2,65,398,1678,0.16331658291457288,0,150,SDFR.tsv
2,87,463,2315,0.1879049676025918,0,200,SDFR.tsv
2,107,517,2783,0.20696324951644102,0,250,SDFR.tsv
2,127,565,3334,0.2247787610619469,0,300,SDFR.tsv
2,136,586,3626,0.23208191126279865,0,337,SDFR.tsv
