speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0262,607,330,291,0.5436573311367381,S0305,328,77,70,0.2347560975609756,S0306,0,0,0,0.0,935,407,0.43529411764705883,361,0,50,S8CW.tsv
S0262,542,388,330,0.7158671586715867,S0305,166,101,87,0.608433734939759,S0306,70,42,33,0.6,778,531,0.6825192802056556,450,50,100,S8CW.tsv
S0262,524,374,318,0.7137404580152672,S0305,142,114,92,0.8028169014084507,S0306,60,44,37,0.7333333333333333,726,532,0.7327823691460055,447,100,150,S8CW.tsv
S0262,472,334,268,0.7076271186440678,S0305,98,68,55,0.6938775510204082,S0306,141,110,82,0.7801418439716312,711,512,0.720112517580872,405,150,200,S8CW.tsv
S0262,541,432,373,0.7985212569316081,S0305,91,64,51,0.7032967032967034,S0306,57,48,36,0.8421052631578947,689,544,0.7895500725689405,460,200,250,S8CW.tsv
S0262,684,503,403,0.7353801169590644,S0305,226,174,136,0.7699115044247787,S0306,3,3,3,1.0,913,680,0.7447973713033954,542,250,300,S8CW.tsv
S0262,855,684,534,0.8,S0305,227,179,131,0.788546255506608,S0306,205,160,113,0.7804878048780488,1287,1023,0.7948717948717948,778,300,350,S8CW.tsv
S0262,159,138,104,0.8679245283018868,S0305,342,279,192,0.8157894736842105,S0306,242,197,142,0.8140495867768595,743,614,0.8263795423956931,438,350,400,S8CW.tsv
S0262,772,669,517,0.866580310880829,S0305,123,109,80,0.8861788617886179,S0306,62,55,38,0.8870967741935484,957,833,0.8704284221525601,635,400,450,S8CW.tsv
S0262,796,672,494,0.8442211055276382,S0305,313,271,188,0.865814696485623,S0306,111,97,68,0.8738738738738738,1220,1040,0.8524590163934426,750,450,500,S8CW.tsv
S0262,87,76,62,0.8735632183908046,S0305,204,175,119,0.8578431372549019,S0306,1,1,1,1.0,292,252,0.863013698630137,182,500,529,S8CW.tsv
