speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0083,124,48,45,0.3870967741935484,S0084,191,80,73,0.418848167539267,S0086,0,0,0,0.0,315,128,0.40634920634920635,118,0,50,SE88.tsv
S0083,116,77,62,0.6637931034482759,S0084,323,157,139,0.48606811145510836,S0086,0,0,0,0.0,439,234,0.5330296127562643,201,50,100,SE88.tsv
S0083,82,47,37,0.573170731707317,S0084,400,236,202,0.59,S0086,0,0,0,0.0,482,283,0.5871369294605809,239,100,150,SE88.tsv
S0083,121,86,74,0.7107438016528925,S0084,278,153,140,0.5503597122302158,S0086,0,0,0,0.0,399,239,0.5989974937343359,214,150,200,SE88.tsv
S0083,269,220,169,0.8178438661710037,S0084,136,102,80,0.75,S0086,0,0,0,0.0,405,322,0.7950617283950617,249,200,250,SE88.tsv
S0083,144,111,86,0.7708333333333334,S0084,210,145,121,0.6904761904761905,S0086,0,0,0,0.0,354,256,0.7231638418079096,207,250,300,SE88.tsv
S0083,136,97,70,0.7132352941176471,S0084,167,119,99,0.7125748502994012,S0086,32,27,24,0.84375,335,243,0.7253731343283583,193,300,350,SE88.tsv
S0083,87,73,64,0.8390804597701149,S0084,244,169,152,0.6926229508196722,S0086,14,6,5,0.42857142857142855,345,248,0.7188405797101449,221,350,400,SE88.tsv
S0083,113,100,73,0.8849557522123894,S0084,107,84,80,0.7850467289719626,S0086,257,217,164,0.8443579766536965,477,401,0.8406708595387841,317,400,450,SE88.tsv
S0083,87,68,54,0.7816091954022989,S0084,75,49,40,0.6533333333333333,S0086,75,62,44,0.8266666666666667,237,179,0.7552742616033755,138,450,500,SE88.tsv
S0083,208,182,121,0.875,S0084,372,272,211,0.7311827956989247,S0086,35,28,21,0.8,615,482,0.7837398373983739,353,500,550,SE88.tsv
S0083,119,97,75,0.8151260504201681,S0084,201,165,121,0.8208955223880597,S0086,0,0,0,0.0,320,262,0.81875,196,550,600,SE88.tsv
S0083,112,91,70,0.8125,S0084,148,118,86,0.7972972972972973,S0086,25,22,19,0.88,285,231,0.8105263157894737,175,600,650,SE88.tsv
S0083,106,94,80,0.8867924528301887,S0084,211,159,129,0.7535545023696683,S0086,63,51,33,0.8095238095238095,380,304,0.8,242,650,700,SE88.tsv
S0083,118,91,67,0.7711864406779662,S0084,146,122,90,0.8356164383561644,S0086,38,36,25,0.9473684210526315,302,249,0.8245033112582781,182,700,750,SE88.tsv
S0083,112,101,71,0.9017857142857143,S0084,66,55,39,0.8333333333333334,S0086,128,119,79,0.9296875,306,275,0.8986928104575164,189,750,800,SE88.tsv
S0083,186,168,117,0.9032258064516129,S0084,221,198,139,0.8959276018099548,S0086,0,0,0,0.0,407,366,0.8992628992628993,256,800,850,SE88.tsv
S0083,127,119,87,0.937007874015748,S0084,375,303,232,0.808,S0086,0,0,0,0.0,502,422,0.8406374501992032,319,850,900,SE88.tsv
S0083,72,65,48,0.9027777777777778,S0084,523,436,336,0.8336520076481836,S0086,0,0,0,0.0,595,501,0.8420168067226891,384,900,950,SE88.tsv
S0083,174,159,108,0.9137931034482759,S0084,415,349,262,0.8409638554216867,S0086,0,0,0,0.0,589,508,0.8624787775891342,370,950,1000,SE88.tsv
S0083,124,106,80,0.8548387096774194,S0084,272,230,177,0.8455882352941176,S0086,0,0,0,0.0,396,336,0.8484848484848485,257,1000,1042,SE88.tsv
