speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0653,482,90,86,0.18672199170124482,S0654,73,48,45,0.6575342465753424,S0655,44,20,18,0.45454545454545453,599,158,0.2637729549248748,149,0,50,SMF5.tsv
S0653,213,112,103,0.5258215962441315,S0654,29,23,17,0.7931034482758621,S0655,66,38,32,0.5757575757575758,308,173,0.5616883116883117,152,50,100,SMF5.tsv
S0653,159,108,99,0.6792452830188679,S0654,66,55,45,0.8333333333333334,S0655,54,43,33,0.7962962962962963,279,206,0.7383512544802867,177,100,150,SMF5.tsv
S0653,150,101,90,0.6733333333333333,S0654,46,37,30,0.8043478260869565,S0655,84,72,52,0.8571428571428571,280,210,0.75,172,150,200,SMF5.tsv
S0653,132,103,89,0.7803030303030303,S0654,34,30,22,0.8823529411764706,S0655,56,49,40,0.875,222,182,0.8198198198198198,151,200,250,SMF5.tsv
S0653,179,147,118,0.8212290502793296,S0654,53,48,37,0.9056603773584906,S0655,32,23,19,0.71875,264,218,0.8257575757575758,174,250,300,SMF5.tsv
S0653,175,138,114,0.7885714285714286,S0654,48,37,29,0.7708333333333334,S0655,90,84,60,0.9333333333333333,313,259,0.8274760383386581,203,300,350,SMF5.tsv
S0653,102,84,61,0.8235294117647058,S0654,47,39,29,0.8297872340425532,S0655,73,58,46,0.7945205479452054,222,181,0.8153153153153153,136,350,400,SMF5.tsv
S0653,142,122,99,0.8591549295774648,S0654,89,68,56,0.7640449438202247,S0655,45,35,28,0.7777777777777778,276,225,0.8152173913043478,183,400,450,SMF5.tsv
S0653,68,56,48,0.8235294117647058,S0654,100,79,55,0.79,S0655,82,68,46,0.8292682926829268,250,203,0.812,149,450,500,SMF5.tsv
S0653,139,121,89,0.8705035971223022,S0654,50,40,32,0.8,S0655,59,48,33,0.8135593220338984,248,209,0.842741935483871,154,500,550,SMF5.tsv
S0653,137,108,86,0.7883211678832117,S0654,53,26,19,0.49056603773584906,S0655,89,77,54,0.8651685393258427,279,211,0.7562724014336918,159,550,600,SMF5.tsv
S0653,62,48,40,0.7741935483870968,S0654,61,52,37,0.8524590163934426,S0655,70,63,42,0.9,193,163,0.844559585492228,119,600,650,SMF5.tsv
S0653,81,67,49,0.8271604938271605,S0654,51,43,36,0.8431372549019608,S0655,39,34,24,0.8717948717948718,171,144,0.8421052631578947,109,650,700,SMF5.tsv
S0653,144,127,102,0.8819444444444444,S0654,42,38,28,0.9047619047619048,S0655,48,33,26,0.6875,234,198,0.8461538461538461,156,700,750,SMF5.tsv
S0653,123,107,81,0.8699186991869918,S0654,67,59,37,0.8805970149253731,S0655,27,21,12,0.7777777777777778,217,187,0.8617511520737328,130,750,800,SMF5.tsv
S0653,125,115,84,0.92,S0654,62,59,39,0.9516129032258065,S0655,48,35,24,0.7291666666666666,235,209,0.8893617021276595,147,800,850,SMF5.tsv
S0653,167,132,99,0.7904191616766467,S0654,171,128,98,0.7485380116959064,S0655,0,0,0,0.0,338,260,0.7692307692307693,197,850,900,SMF5.tsv
S0653,124,101,74,0.8145161290322581,S0654,110,87,53,0.7909090909090909,S0655,0,0,0,0.0,234,188,0.8034188034188035,127,900,937,SMF5.tsv
