speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0144,96,21,20,0.21875,S0013,54,22,18,0.4074074074074074,S0024,216,86,73,0.39814814814814814,366,129,0.3524590163934426,111,0,50,S84P.tsv
S0144,67,44,39,0.6567164179104478,S0013,85,41,39,0.4823529411764706,S0024,255,120,107,0.47058823529411764,407,205,0.5036855036855037,185,50,100,S84P.tsv
S0144,138,110,95,0.7971014492753623,S0013,143,89,74,0.6223776223776224,S0024,201,109,88,0.5422885572139303,482,308,0.6390041493775933,257,100,150,S84P.tsv
S0144,77,64,55,0.8311688311688312,S0013,93,47,41,0.5053763440860215,S0024,177,128,103,0.7231638418079096,347,239,0.6887608069164265,199,150,200,S84P.tsv
S0144,93,68,57,0.7311827956989247,S0013,36,27,22,0.75,S0024,136,92,83,0.6764705882352942,265,187,0.7056603773584905,162,200,250,S84P.tsv
S0144,67,49,41,0.7313432835820896,S0013,83,66,51,0.7951807228915663,S0024,204,136,108,0.6666666666666666,354,251,0.7090395480225988,200,250,300,S84P.tsv
S0144,94,72,53,0.7659574468085106,S0013,78,69,50,0.8846153846153846,S0024,123,92,71,0.7479674796747967,295,233,0.7898305084745763,174,300,350,S84P.tsv
S0144,82,63,48,0.7682926829268293,S0013,31,27,24,0.8709677419354839,S0024,113,85,66,0.7522123893805309,226,175,0.7743362831858407,138,350,400,S84P.tsv
S0144,77,73,56,0.948051948051948,S0013,46,39,32,0.8478260869565217,S0024,134,112,87,0.835820895522388,257,224,0.8715953307392996,175,400,450,S84P.tsv
S0144,33,29,25,0.8787878787878788,S0013,59,54,41,0.9152542372881356,S0024,152,119,89,0.7828947368421053,244,202,0.8278688524590164,155,450,500,S84P.tsv
S0144,48,43,34,0.8958333333333334,S0013,71,63,48,0.8873239436619719,S0024,166,140,108,0.8433734939759037,285,246,0.8631578947368421,190,500,550,S84P.tsv
S0144,75,68,44,0.9066666666666666,S0013,26,20,13,0.7692307692307693,S0024,142,118,88,0.8309859154929577,243,206,0.8477366255144033,145,550,600,S84P.tsv
S0144,82,76,56,0.926829268292683,S0013,33,32,26,0.9696969696969697,S0024,155,130,94,0.8387096774193549,270,238,0.8814814814814815,176,600,650,S84P.tsv
S0144,70,62,42,0.8857142857142857,S0013,36,34,19,0.9444444444444444,S0024,166,132,94,0.7951807228915663,272,228,0.8382352941176471,155,650,700,S84P.tsv
S0144,41,36,25,0.8780487804878049,S0013,41,39,26,0.9512195121951219,S0024,69,55,38,0.7971014492753623,151,130,0.8609271523178808,89,700,722,S84P.tsv
