speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0653,161,53,48,0.32919254658385094,S0655,61,24,22,0.39344262295081966,S0654,167,85,64,0.5089820359281437,389,162,0.41645244215938304,134,0,50,SBKH.tsv
S0653,218,146,108,0.6697247706422018,S0655,11,10,6,0.9090909090909091,S0654,257,153,123,0.5953307392996109,486,309,0.6358024691358025,237,50,100,SBKH.tsv
S0653,144,93,78,0.6458333333333334,S0655,68,39,25,0.5735294117647058,S0654,225,128,99,0.5688888888888889,437,260,0.5949656750572082,202,100,150,SBKH.tsv
S0653,86,60,48,0.6976744186046512,S0655,109,75,63,0.6880733944954128,S0654,74,39,32,0.527027027027027,269,174,0.6468401486988847,143,150,200,SBKH.tsv
S0653,183,145,107,0.7923497267759563,S0655,101,80,63,0.7920792079207921,S0654,24,17,16,0.7083333333333334,308,242,0.7857142857142857,186,200,250,SBKH.tsv
S0653,177,127,99,0.7175141242937854,S0655,155,127,92,0.8193548387096774,S0654,31,16,10,0.5161290322580645,363,270,0.743801652892562,201,250,300,SBKH.tsv
S0653,351,270,210,0.7692307692307693,S0655,91,84,60,0.9230769230769231,S0654,29,15,15,0.5172413793103449,471,369,0.7834394904458599,285,300,350,SBKH.tsv
S0653,167,117,92,0.7005988023952096,S0655,91,65,49,0.7142857142857143,S0654,70,62,49,0.8857142857142857,328,244,0.7439024390243902,190,350,400,SBKH.tsv
S0653,257,210,163,0.8171206225680934,S0655,76,70,47,0.9210526315789473,S0654,65,50,35,0.7692307692307693,398,330,0.8291457286432161,245,400,450,SBKH.tsv
S0653,105,80,68,0.7619047619047619,S0655,11,8,7,0.7272727272727273,S0654,15,12,8,0.8,131,100,0.7633587786259542,83,450,465,SBKH.tsv
