speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0417,170,85,74,0.5,S0415,386,138,124,0.35751295336787564,S0416,37,17,15,0.4594594594594595,593,240,0.40472175379426645,213,0,50,SBCL.tsv
S0417,161,117,99,0.7267080745341615,S0415,260,150,127,0.5769230769230769,S0416,96,72,56,0.75,517,339,0.655705996131528,282,50,100,SBCL.tsv
S0417,132,92,74,0.696969696969697,S0415,189,119,96,0.6296296296296297,S0416,67,42,34,0.6268656716417911,388,253,0.6520618556701031,204,100,150,SBCL.tsv
S0417,40,19,16,0.475,S0415,244,171,128,0.7008196721311475,S0416,188,134,99,0.7127659574468085,472,324,0.6864406779661016,243,150,200,SBCL.tsv
S0417,104,81,57,0.7788461538461539,S0415,174,129,98,0.7413793103448276,S0416,172,120,89,0.6976744186046512,450,330,0.7333333333333333,244,200,250,SBCL.tsv
S0417,176,152,111,0.8636363636363636,S0415,139,100,78,0.7194244604316546,S0416,123,99,73,0.8048780487804879,438,351,0.8013698630136986,262,250,300,SBCL.tsv
S0417,59,54,42,0.9152542372881356,S0415,142,110,83,0.7746478873239436,S0416,144,111,82,0.7708333333333334,345,275,0.7971014492753623,207,300,350,SBCL.tsv
S0417,20,15,13,0.75,S0415,199,143,98,0.7185929648241206,S0416,173,125,91,0.7225433526011561,392,283,0.7219387755102041,202,350,400,SBCL.tsv
S0417,33,26,18,0.7878787878787878,S0415,198,159,99,0.803030303030303,S0416,166,123,83,0.7409638554216867,397,308,0.7758186397984886,200,400,450,SBCL.tsv
S0417,152,136,95,0.8947368421052632,S0415,321,243,185,0.7570093457943925,S0416,58,48,28,0.8275862068965517,531,427,0.8041431261770244,308,450,500,SBCL.tsv
S0417,69,57,46,0.8260869565217391,S0415,357,272,205,0.7619047619047619,S0416,3,2,2,0.6666666666666666,429,331,0.7715617715617715,253,500,534,SBCL.tsv
