Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
be,1,7,"[4, 7, 9, 10, 18, 19, 22, 26, 30, 33, 34, 39, 40, 44, 52, 62, 75, 80, 82, 89, 91, 98, 100, 113, 116, 117, 119, 120, 125, 143, 146, 152, 160, 172, 175, 176, 178, 188, 189, 190, 191, 193, 199, 200, 210, 211, 215, 216, 233, 234, 235, 239, 251, 262, 265, 270, 271, 277, 288, 295, 307, 308, 314, 318, 328, 346, 373, 381, 395, 415, 416, 436, 450, 463, 471, 485, 504, 521, 523, 544, 546, 547, 549, 551, 566, 571, 572, 582, 584, 585, 586, 587, 590, 591, 598, 599, 602, 604, 607, 609, 626, 642, 644, 654, 655, 665, 666, 668, 669, 670, 676, 678, 679, 680, 681, 685, 690, 692, 693, 695, 699, 703, 710, 727]",SWF6.tsv
you,1,7,"[2, 7, 12, 34, 45, 53, 67, 68, 75, 77, 78, 79, 93, 97, 98, 100, 101, 105, 109, 113, 115, 116, 117, 119, 120, 125, 126, 128, 130, 146, 152, 155, 172, 193, 211, 216, 233, 235, 242, 245, 247, 251, 253, 257, 278, 280, 287, 298, 305, 307, 308, 332, 333, 358, 361, 363, 373, 391, 400, 424, 440, 452, 464, 474, 507, 512, 517, 519, 522, 523, 533, 541, 544, 549, 551, 555, 557, 562, 571, 575, 578, 582, 585, 591, 604, 605, 607, 635, 636, 639, 641, 642, 643, 644, 653, 663, 666, 704]",SWF6.tsv
slow,1,163,"[7, 163, 165, 166]",SWF6.tsv
really,1,14,"[7, 14, 48, 61, 62, 110, 224, 291, 292, 305, 313, 392, 409, 422, 461, 482, 516, 545, 560, 579, 609, 654, 655, 656, 659, 679, 694, 721]",SWF6.tsv
they,1,72,"[7, 72, 79, 80, 136, 225, 227, 251, 268, 297, 313, 383, 392, 420, 510, 585, 586, 599, 609, 693, 696, 697]",SWF6.tsv
get,1,12,"[3, 9, 12, 38, 53, 55, 58, 75, 94, 97, 104, 118, 130, 150, 151, 157, 192, 201, 202, 226, 268, 289, 293, 331, 332, 339, 342, 344, 345, 404, 407, 423, 431, 432, 467, 476, 484, 485, 517, 519, 521, 522, 543, 584, 585, 621, 622, 635, 636, 642, 665, 709, 723]",SWF6.tsv
you get,2,332,"[12, 332, 635, 636]",SWF6.tsv
yeah,1,17,"[4, 13, 17, 32, 34, 38, 39, 47, 49, 51, 68, 82, 83, 90, 94, 95, 98, 107, 121, 122, 125, 130, 131, 134, 144, 147, 148, 183, 185, 188, 199, 206, 215, 230, 234, 249, 275, 286, 294, 300, 330, 332, 335, 350, 369, 390, 404, 405, 423, 431, 441, 445, 447, 456, 460, 462, 477, 492, 509, 511, 520, 565, 569, 570, 577, 591, 592, 614, 624, 625, 628, 630, 634, 640, 644, 655, 658, 661, 675, 689, 691, 698, 701, 707, 713, 719, 722]",SWF6.tsv
he,1,66,"[19, 66, 98, 100, 111, 235, 240, 314, 318, 323, 324, 325, 326, 328, 330, 331, 405, 408, 521, 588, 597, 598, 599, 685]",SWF6.tsv
and,1,19,"[10, 19, 24, 34, 38, 39, 48, 59, 66, 91, 97, 98, 100, 111, 149, 182, 189, 201, 217, 225, 251, 260, 262, 265, 268, 308, 328, 349, 395, 400, 437, 444, 446, 451, 470, 491, 510, 513, 516, 519, 564, 584, 585, 586, 587, 588, 589, 593, 598, 599, 642, 643, 668, 670, 687, 690, 693, 699, 713, 716, 724]",SWF6.tsv
in,1,31,"[19, 24, 28, 31, 37, 66, 86, 100, 111, 113, 116, 117, 119, 120, 125, 242, 328, 383, 424, 431, 485, 584, 585, 635, 640, 644, 670, 693, 700, 712, 715, 716]",SWF6.tsv
he be,2,235,"[19, 235, 521, 685]",SWF6.tsv
in the,2,28,"[19, 24, 28, 431, 640, 712, 715]",SWF6.tsv
to,1,24,"[2, 4, 9, 24, 25, 40, 43, 70, 72, 76, 79, 80, 91, 97, 100, 110, 130, 136, 149, 167, 191, 223, 235, 237, 245, 251, 262, 268, 304, 314, 320, 321, 323, 325, 400, 452, 464, 471, 476, 489, 490, 493, 501, 504, 543, 544, 549, 551, 555, 560, 580, 582, 585, 590, 593, 594, 595, 596, 597, 599, 605, 609, 654, 657, 659, 665, 669, 693, 704, 710, 711, 713, 714, 720, 723, 728]",SWF6.tsv
go to,2,40,"[24, 40, 130, 191, 223, 251, 262, 471, 489, 490, 493, 669, 723]",SWF6.tsv
so,1,24,"[23, 24, 25, 26, 29, 37, 64, 66, 67, 73, 89, 97, 99, 102, 104, 130, 138, 141, 175, 223, 251, 255, 262, 265, 308, 395, 396, 402, 434, 440, 446, 461, 463, 471, 485, 489, 522, 529, 534, 585, 635, 642, 644, 703, 724]",SWF6.tsv
go,1,70,"[24, 40, 70, 130, 142, 191, 215, 223, 236, 251, 262, 337, 348, 463, 464, 469, 470, 471, 489, 490, 493, 510, 538, 576, 583, 635, 642, 669, 703, 723, 724, 726]",SWF6.tsv
to the,2,582,"[24, 489, 490, 582]",SWF6.tsv
that,1,26,"[9, 26, 31, 40, 46, 48, 64, 68, 76, 88, 89, 110, 122, 124, 215, 223, 233, 234, 239, 245, 262, 267, 270, 277, 290, 303, 307, 310, 313, 318, 324, 325, 328, 332, 386, 388, 409, 416, 433, 471, 476, 493, 512, 516, 517, 520, 523, 534, 549, 551, 562, 566, 571, 572, 575, 578, 584, 585, 591, 598, 599, 645, 654, 668, 674, 712, 727, 728]",SWF6.tsv
that be,2,234,"[26, 89, 234, 277, 416, 523, 549, 566, 571, 572, 599, 668, 727]",SWF6.tsv
gay,1,516,"[26, 516, 519, 531]",SWF6.tsv
one,1,37,"[10, 37, 38, 46, 47, 68, 98, 233, 302, 344, 358, 391, 402, 507, 512, 526, 528, 531, 532, 534, 535, 537, 539, 561, 562, 566, 575, 582, 642]",SWF6.tsv
two,1,51,"[37, 38, 51, 181, 182, 183, 184, 279, 280, 446, 457, 473, 487, 642]",SWF6.tsv
them,1,37,"[34, 37, 38, 226, 262, 302, 485, 510, 584, 713, 714]",SWF6.tsv
can,1,38,"[37, 38, 67, 101, 149, 150, 202, 342, 344, 360, 391, 452, 493, 507, 575, 642, 643, 644, 654, 706, 714]",SWF6.tsv
or,1,37,"[10, 37, 38, 57, 130, 136, 143, 150, 160, 240, 251, 262, 270, 295, 333, 354, 444, 463, 533, 548, 572, 599, 605, 642, 684, 719]",SWF6.tsv
put em in,3,715,"[37, 715, 716]",SWF6.tsv
gonna,1,39,"[3, 25, 39, 44, 100, 130, 143, 176, 188, 210, 463, 485, 489, 490, 503, 699, 703, 704, 709, 724, 726]",SWF6.tsv
do,1,39,"[2, 9, 39, 43, 44, 51, 53, 68, 70, 76, 98, 102, 118, 122, 136, 146, 155, 179, 193, 215, 216, 249, 251, 253, 257, 303, 333, 346, 401, 403, 408, 424, 433, 452, 464, 493, 501, 503, 507, 508, 512, 533, 535, 537, 544, 557, 562, 571, 575, 576, 582, 585, 609, 613, 626, 639, 641, 659, 674, 704, 706, 716]",SWF6.tsv
it's,1,39,"[4, 10, 16, 21, 32, 38, 39, 62, 64, 66, 75, 87, 88, 98, 104, 110, 125, 135, 141, 160, 165, 166, 167, 187, 193, 197, 200, 228, 235, 262, 274, 277, 294, 295, 308, 324, 328, 384, 395, 396, 397, 400, 401, 402, 409, 410, 412, 422, 423, 429, 506, 525, 529, 530, 536, 538, 544, 549, 620, 636, 638, 644, 656, 676, 682, 710, 712]",SWF6.tsv
just,1,39,"[8, 10, 20, 30, 34, 38, 39, 52, 64, 75, 98, 101, 104, 105, 109, 138, 150, 172, 202, 206, 210, 235, 244, 256, 262, 265, 268, 270, 297, 304, 305, 308, 329, 333, 335, 367, 431, 493, 501, 542, 545, 557, 602, 608, 644, 647, 654, 704, 712, 717]",SWF6.tsv
what,1,39,"[2, 28, 39, 44, 45, 53, 58, 74, 102, 106, 120, 136, 143, 155, 193, 211, 214, 243, 272, 283, 303, 307, 318, 319, 327, 333, 346, 359, 373, 383, 403, 415, 416, 419, 478, 479, 485, 507, 517, 523, 533, 539, 544, 557, 578, 586, 591, 616, 640, 653, 657, 674, 695, 704]",SWF6.tsv
it's just,2,64,"[39, 64, 104, 308, 644]",SWF6.tsv
what be,2,193,"[39, 193, 211, 307, 318, 346, 373, 415, 416, 485, 523]",SWF6.tsv
mm,1,92,"[41, 92, 153, 155, 164, 168, 172, 173, 174, 196, 212, 221, 235, 316, 329, 353, 357, 435, 466, 468, 472, 477, 488, 646, 652, 660, 670, 726]",SWF6.tsv
museum,1,44,"[40, 44, 493, 710, 718, 719]",SWF6.tsv
erm,1,44,"[21, 44, 46, 242, 262, 295, 345, 375, 415, 582, 585, 593, 642, 644, 648]",SWF6.tsv
what else,2,373,"[44, 373]",SWF6.tsv
the museum,2,710,"[44, 710]",SWF6.tsv
one that's,2,507,"[47, 507, 528]",SWF6.tsv
definitely,1,54,"[3, 54, 549, 620]",SWF6.tsv
my,1,71,"[38, 71, 92, 100, 113, 233, 273, 308, 428, 461, 485, 501, 586, 588, 589, 630, 704, 723]",SWF6.tsv
i,1,73,"[1, 2, 21, 22, 23, 25, 27, 30, 38, 40, 45, 46, 48, 55, 64, 67, 73, 75, 76, 82, 86, 92, 98, 102, 110, 124, 132, 139, 146, 148, 156, 172, 188, 191, 203, 247, 255, 256, 258, 262, 265, 270, 277, 287, 288, 292, 294, 295, 299, 302, 308, 313, 323, 332, 335, 360, 364, 365, 388, 390, 434, 452, 461, 471, 480, 485, 493, 508, 510, 521, 522, 523, 524, 533, 538, 545, 552, 560, 563, 566, 571, 585, 600, 610, 640, 642, 649, 651, 654, 665, 667, 668, 679, 706, 710, 720, 723, 728]",SWF6.tsv
then,1,73,"[3, 70, 72, 73, 96, 97, 185, 201, 217, 262, 277, 286, 288, 344, 349, 510, 513, 516, 585, 589, 636, 642, 703, 706, 716]",SWF6.tsv
it,1,73,"[4, 9, 10, 18, 22, 38, 65, 66, 67, 70, 73, 75, 77, 78, 82, 88, 89, 96, 97, 98, 100, 101, 106, 136, 139, 140, 141, 146, 148, 160, 175, 185, 188, 189, 190, 191, 192, 206, 215, 216, 217, 233, 237, 238, 239, 247, 249, 265, 290, 292, 304, 313, 328, 366, 370, 386, 401, 414, 424, 431, 436, 440, 450, 471, 492, 503, 519, 524, 525, 538, 540, 544, 545, 546, 547, 551, 585, 587, 590, 593, 612, 639, 642, 644, 655, 662, 668, 669, 670, 676, 679, 695, 699, 703, 716]",SWF6.tsv
know,1,73,"[27, 34, 45, 73, 130, 216, 287, 304, 305, 308, 324, 325, 326, 328, 373, 517, 522, 523, 563, 585, 605, 610, 642, 667]",SWF6.tsv
have,1,77,"[25, 68, 72, 76, 77, 79, 80, 93, 96, 152, 177, 225, 227, 262, 278, 280, 282, 287, 290, 292, 298, 308, 313, 343, 349, 352, 355, 358, 362, 364, 391, 402, 420, 519, 585, 588, 600, 629, 646, 649, 662, 699, 710, 711, 720]",SWF6.tsv
have you,2,298,"[77, 93, 298, 308]",SWF6.tsv
you use,2,235,"[77, 93, 235, 544]",SWF6.tsv
use,1,91,"[77, 78, 88, 91, 93, 96, 235, 544, 585, 665, 666, 693]",SWF6.tsv
i'm,1,85,"[81, 82, 84, 85, 86, 103, 262, 267, 327, 471, 503, 505, 561, 704, 723, 724, 726]",SWF6.tsv
you men be in luck,5,120,"[113, 116, 117, 119, 120, 125]",SWF6.tsv
luck,1,127,"[113, 116, 117, 120, 125, 127]",SWF6.tsv
be in,2,670,"[113, 117, 119, 120, 125, 670, 693]",SWF6.tsv
didn't,1,124,"[65, 66, 124, 139, 140, 177, 268, 323, 591]",SWF6.tsv
you men,2,120,"[113, 115, 117, 119, 120, 125, 126, 128]",SWF6.tsv
of,1,135,"[72, 88, 135, 182, 233, 262, 282, 287, 302, 308, 317, 329, 345, 465, 485, 487, 508, 582, 599, 626, 635, 636, 637, 654, 659, 666, 674, 684, 690, 692]",SWF6.tsv
no,1,137,"[4, 29, 33, 34, 78, 80, 82, 88, 118, 137, 138, 146, 172, 201, 210, 225, 240, 258, 354, 356, 362, 379, 399, 449, 476, 505, 518, 526, 531, 548, 598, 620, 638, 666, 680, 696]",SWF6.tsv
think,1,36,"[23, 25, 30, 36, 45, 48, 55, 66, 139, 146, 148, 155, 188, 191, 270, 277, 292, 294, 328, 365, 388, 390, 434, 471, 533, 566, 571, 591, 599, 600, 604, 662, 679]",SWF6.tsv
i don't,2,139,"[46, 139, 156, 292, 332, 365, 434, 480, 523, 667]",SWF6.tsv
don't,1,46,"[36, 46, 100, 105, 139, 156, 292, 304, 332, 365, 423, 429, 431, 432, 434, 474, 480, 523, 560, 578, 580, 604, 667, 719]",SWF6.tsv
i don't think,3,292,"[139, 292, 365, 434]",SWF6.tsv
it take,2,141,"[9, 10, 141, 590, 593]",SWF6.tsv
long,1,141,"[9, 60, 141, 146, 308]",SWF6.tsv
it's so,2,395,"[141, 395, 396, 402, 529]",SWF6.tsv
get a,2,150,"[53, 150, 151, 157, 201, 202, 331, 342, 344, 345, 517, 519, 522, 635, 636, 665]",SWF6.tsv
like,1,152,"[9, 10, 16, 30, 32, 34, 40, 46, 55, 66, 75, 81, 82, 87, 100, 105, 125, 130, 146, 152, 157, 198, 239, 244, 247, 251, 258, 262, 265, 268, 270, 291, 294, 297, 299, 304, 308, 310, 313, 329, 333, 373, 386, 392, 397, 400, 416, 431, 461, 475, 510, 516, 517, 519, 521, 522, 525, 541, 544, 545, 546, 547, 549, 551, 554, 557, 564, 571, 572, 578, 585, 586, 587, 588, 590, 598, 599, 600, 602, 604, 605, 620, 638, 642, 647, 674, 680, 690, 693, 696, 710]",SWF6.tsv
could,1,109,"[2, 109, 152, 402]",SWF6.tsv
all,1,211,"[0, 152, 211, 262, 302, 321, 612, 638, 701, 717]",SWF6.tsv
guy,1,152,"[75, 142, 152, 201, 233, 363, 516, 517, 519, 533, 670]",SWF6.tsv
guy have,2,519,"[152, 519]",SWF6.tsv
like you,2,152,"[125, 152, 605, 642]",SWF6.tsv
do you wanna,3,155,"[53, 146, 155]",SWF6.tsv
do you,2,146,"[53, 146, 155, 216, 251, 253, 257, 333, 424, 452, 464, 507, 533, 544, 557, 639, 641, 704]",SWF6.tsv
wanna,1,155,"[53, 58, 132, 146, 155, 247, 248, 324, 710]",SWF6.tsv
what do you,3,533,"[155, 533, 544, 557]",SWF6.tsv
you think,2,604,"[146, 155, 604]",SWF6.tsv
be it,2,175,"[160, 175, 215, 216, 436, 450, 547, 676]",SWF6.tsv
it be,2,188,"[9, 18, 82, 146, 188, 189, 190, 191, 216, 233, 239, 328, 544, 546, 551, 587, 644, 669, 670, 679, 695]",SWF6.tsv
i think,2,188,"[23, 25, 30, 45, 48, 55, 148, 188, 191, 270, 277, 294, 388, 390, 566, 571, 600, 679]",SWF6.tsv
too,1,220,"[188, 220, 222, 267, 294, 297, 567]",SWF6.tsv
yeah i think,3,294,"[188, 294]",SWF6.tsv
than,1,188,"[4, 188, 191, 328, 331, 475]",SWF6.tsv
to be,2,504,"[191, 504, 609, 665, 693]",SWF6.tsv
mine,1,198,"[197, 198, 199, 308]",SWF6.tsv
sound,1,204,"[48, 204, 247, 254, 604]",SWF6.tsv
she,1,254,"[34, 36, 72, 82, 88, 91, 251, 254, 262, 270, 290, 292, 295, 296, 297, 299, 301, 305, 308, 562, 582, 584, 590, 591, 597, 598, 599, 600, 602, 604, 612, 613, 617, 618, 626, 627]",SWF6.tsv
what's,1,373,"[269, 373]",SWF6.tsv
her,1,269,"[133, 256, 257, 258, 260, 269, 277, 288, 297, 310, 541, 543, 629]",SWF6.tsv
sister,1,278,"[273, 274, 278]",SWF6.tsv
have a,2,278,"[262, 278, 349, 355, 362, 364]",SWF6.tsv
sisters,1,281,"[280, 281, 284]",SWF6.tsv
know you,2,305,"[287, 305]",SWF6.tsv
lot of,2,690,"[287, 690, 692]",SWF6.tsv
mean,1,292,"[110, 244, 255, 292, 294, 303, 640, 642, 665, 668, 674]",SWF6.tsv
do that,2,303,"[68, 76, 122, 215, 303, 433, 493, 512, 562, 575, 674]",SWF6.tsv
what do,2,333,"[155, 303, 333, 403, 533, 544, 557, 674]",SWF6.tsv
wait,1,303,"[4, 113, 303, 501, 533, 635]",SWF6.tsv
right,1,306,"[98, 159, 169, 187, 201, 236, 306, 457, 476, 619, 672, 699, 705, 707]",SWF6.tsv
good,1,245,"[18, 30, 32, 55, 245, 313, 350, 401, 579, 654, 657, 659, 669, 699, 703, 727]",SWF6.tsv
like a,2,333,"[313, 333, 510, 525, 598, 599, 600]",SWF6.tsv
we wanna,2,324,"[58, 324]",SWF6.tsv
he know,2,326,"[324, 325, 326, 328]",SWF6.tsv
probably,1,324,"[270, 324, 331, 360]",SWF6.tsv
that we,2,324,"[215, 324, 328, 584, 728]",SWF6.tsv
not,1,328,"[46, 88, 91, 223, 262, 273, 277, 286, 296, 326, 328, 373, 458, 463, 503, 505, 676, 681, 699, 706, 712]",SWF6.tsv
funny,1,328,"[129, 234, 251, 262, 297, 307, 328, 507, 604, 626]",SWF6.tsv
think it's,2,328,"[294, 328]",SWF6.tsv
if,1,328,"[67, 96, 130, 157, 242, 245, 262, 305, 328, 342, 344, 391, 636, 703, 706, 710]",SWF6.tsv
he know we're not american,5,328,"[326, 328]",SWF6.tsv
he know we're not,4,328,"[326, 328]",SWF6.tsv
more,1,328,"[225, 328, 448, 449, 474, 475]",SWF6.tsv
also,1,328,"[48, 314, 328, 549]",SWF6.tsv
american,1,551,"[326, 328, 551, 555]",SWF6.tsv
say,1,331,"[66, 98, 100, 185, 240, 242, 245, 307, 323, 327, 331, 424, 429, 431, 492, 542, 544, 557, 591, 598, 599, 605, 654, 728]",SWF6.tsv
from,1,331,"[82, 232, 331, 602]",SWF6.tsv
yeah i,2,335,"[294, 335]",SWF6.tsv
i just,2,335,"[256, 335, 493, 654]",SWF6.tsv
some,1,339,"[335, 339, 343, 519, 585, 706]",SWF6.tsv
we get,2,344,"[38, 344, 467, 476]",SWF6.tsv
if we,2,344,"[157, 344, 710]",SWF6.tsv
want,1,67,"[40, 67, 245, 262, 333, 365, 391, 452, 464, 475, 480, 493, 549, 551, 555, 704]",SWF6.tsv
grappa,1,352,"[345, 347, 349, 350, 351, 352, 353, 355, 362, 364, 365, 373]",SWF6.tsv
a grappa,2,365,"[349, 355, 362, 364, 365]",SWF6.tsv
i want,2,365,"[262, 365, 493]",SWF6.tsv
thank,1,369,"[368, 369, 494, 495, 496, 497, 498, 499, 500, 502, 663, 664]",SWF6.tsv
anyway,1,368,"[104, 123, 130, 277, 288, 311, 363, 368, 521]",SWF6.tsv
that's what,2,383,"[327, 383, 591, 640]",SWF6.tsv
er i,2,388,"[30, 332, 388, 585]",SWF6.tsv
for,1,388,"[88, 98, 113, 130, 138, 267, 350, 369, 388, 402, 473, 476, 479, 487, 501, 510, 517, 519, 540, 583, 599, 638, 654, 663, 668, 723]",SWF6.tsv
that's an,2,390,"[163, 390, 391]",SWF6.tsv
an,1,163,"[10, 94, 148, 163, 165, 166, 386, 390, 391, 549, 551, 555, 566]",SWF6.tsv
an apéritif,2,390,"[386, 390, 391]",SWF6.tsv
this,1,392,"[9, 70, 98, 100, 113, 118, 177, 199, 262, 392, 503, 523, 531, 646, 654, 680]",SWF6.tsv
like really,2,392,"[291, 392]",SWF6.tsv
wrong,1,392,"[98, 392, 396, 397]",SWF6.tsv
stuff,1,392,"[72, 392, 409, 605, 632, 717]",SWF6.tsv
cute,1,421,"[242, 421, 422, 423, 424, 427, 429, 430, 431, 432]",SWF6.tsv
how,1,424,"[9, 30, 146, 178, 200, 235, 304, 308, 424, 436, 450, 467, 641, 703]",SWF6.tsv
say it,2,431,"[424, 431, 492, 544]",SWF6.tsv
do you say,3,557,"[424, 557]",SWF6.tsv
you say,2,424,"[242, 245, 307, 424, 557, 591, 605]",SWF6.tsv
it you,2,519,"[440, 519]",SWF6.tsv
man,1,28,"[6, 18, 28, 133, 236, 263, 339, 401, 408, 438, 459, 523, 548]",SWF6.tsv
he's,1,461,"[31, 100, 125, 127, 404, 407, 461, 517]",SWF6.tsv
train,1,53,"[38, 53, 55, 479]",SWF6.tsv
about,1,111,"[28, 111, 251, 271, 277, 288, 471, 478, 479, 517, 598, 602, 612]",SWF6.tsv
for the,2,479,"[369, 479, 517, 654]",SWF6.tsv
what about,2,479,"[28, 478, 479, 517]",SWF6.tsv
thank a million,3,497,"[494, 495, 496, 497, 498, 500, 502]",SWF6.tsv
thank a,2,499,"[494, 495, 496, 498, 499, 500, 502, 664]",SWF6.tsv
lot,1,287,"[225, 287, 499, 664, 690, 692]",SWF6.tsv
it's er,2,506,"[4, 506, 682]",SWF6.tsv
should,1,68,"[30, 55, 68, 102, 213, 215, 363, 364, 512, 522, 533, 728]",SWF6.tsv
that one,2,512,"[46, 512, 534, 562, 575]",SWF6.tsv
do that one,3,562,"[512, 562, 575]",SWF6.tsv
different,1,575,"[526, 528, 531, 575]",SWF6.tsv
that's different,2,575,"[531, 575]",SWF6.tsv
with,1,34,"[30, 34, 98, 210, 262, 298, 308, 349, 485, 532, 533, 564, 584, 599, 600]",SWF6.tsv
the spoon,2,532,"[517, 521, 532, 533, 541]",SWF6.tsv
spoon,1,522,"[517, 521, 522, 532, 533, 541, 561]",SWF6.tsv
one the,2,539,"[532, 539]",SWF6.tsv
with the,2,532,"[98, 349, 532, 533, 564]",SWF6.tsv
the new york one,4,539,"[535, 537, 539]",SWF6.tsv
do the,2,582,"[535, 537, 582]",SWF6.tsv
give,1,541,"[101, 521, 522, 533, 541]",SWF6.tsv
like the,2,549,"[541, 549, 585, 599, 602, 693]",SWF6.tsv
's,1,547,"[59, 72, 97, 130, 198, 235, 501, 547, 554, 575, 599]",SWF6.tsv
mum,1,604,"[547, 554, 599, 604]",SWF6.tsv
see,1,566,"[40, 132, 146, 467, 470, 552, 566, 703]",SWF6.tsv
you do,2,507,"[193, 507, 562, 571]",SWF6.tsv
friend,1,573,"[308, 573, 599]",SWF6.tsv
your,1,573,"[88, 136, 142, 271, 274, 277, 521, 573, 604, 623, 642, 643, 644, 649, 651]",SWF6.tsv
on,1,576,"[38, 91, 149, 228, 346, 521, 576, 585, 623, 639, 644, 653, 699, 723]",SWF6.tsv
him,1,521,"[110, 310, 320, 350, 520, 521, 522, 617, 618]",SWF6.tsv
call,1,618,"[256, 395, 617, 618, 627, 690, 692]",SWF6.tsv
she be,2,626,"[34, 82, 91, 262, 295, 308, 590, 591, 598, 602, 604, 626]",SWF6.tsv
move,1,710,"[626, 710]",SWF6.tsv
many,1,220,"[177, 178, 220, 222, 485, 641]",SWF6.tsv
win,1,641,"[181, 184, 639, 640, 641]",SWF6.tsv
be call augustus,3,692,"[690, 692]",SWF6.tsv
germans,1,692,"[690, 692]",SWF6.tsv
gonna get,2,709,"[3, 130, 709]",SWF6.tsv
why,1,709,"[63, 76, 87, 105, 175, 709, 719]",SWF6.tsv
at,1,226,"[4, 25, 38, 55, 118, 200, 226, 229, 235, 257, 258, 262, 475, 486, 491, 584, 599, 608, 642, 643, 704, 709]",SWF6.tsv
could just,2,712,"[109, 712]",SWF6.tsv
the bag,2,712,"[710, 712, 717]",SWF6.tsv
oh,1,5,"[0, 5, 18, 26, 61, 68, 93, 96, 133, 162, 167, 185, 192, 225, 259, 265, 277, 285, 286, 350, 409, 486, 520, 553, 554, 586, 588, 589, 619, 698]",SWF6.tsv
up,1,361,"[0, 361, 642, 704, 709]",SWF6.tsv
they be,2,80,"[7, 80, 251, 586, 599]",SWF6.tsv
down,1,642,"[7, 642]",SWF6.tsv
be the,2,307,"[7, 307, 665]",SWF6.tsv
around,1,38,"[19, 38, 54]",SWF6.tsv
try,1,34,"[24, 34, 70, 268, 324, 325, 543, 642]",SWF6.tsv
we'll,1,38,"[24, 37, 38, 122, 157, 192, 201, 216, 217, 440, 703, 713]",SWF6.tsv
try and,2,642,"[24, 642]",SWF6.tsv
one or two lockers,4,38,"[37, 38]",SWF6.tsv
we can,2,38,"[37, 38, 149, 150, 202, 342, 344, 714]",SWF6.tsv
put,1,106,"[37, 106, 715, 716]",SWF6.tsv
em,1,476,"[37, 476, 715, 716]",SWF6.tsv
hopefully,1,486,"[37, 486]",SWF6.tsv
one or two,3,642,"[37, 642]",SWF6.tsv
yeah it's,2,39,"[4, 32, 39, 423]",SWF6.tsv
tomorrow,1,39,"[21, 39, 486, 489, 724]",SWF6.tsv
yeah yeah,2,68,"[39, 47, 68, 121, 577, 592, 640]",SWF6.tsv
what be we,3,346,"[39, 346, 485]",SWF6.tsv
be we,2,143,"[39, 44, 143, 346, 463, 471]",SWF6.tsv
be we gonna,3,143,"[44, 143, 463, 485]",SWF6.tsv
verify,1,91,"[71, 91]",SWF6.tsv
i know,2,73,"[27, 73, 287, 563, 610]",SWF6.tsv
then it wouldn't,3,73,"[70, 73]",SWF6.tsv
