speaker1,speaker1_token_number,speaker1_expression_token_number,speaker1_expression_number,speaker1_er_ratio,speaker2,speaker2_token_number,speaker2_expression_token_number,speaker2_expression_number,speaker2_er_ratio,speaker3,speaker3_token_number,speaker3_expression_token_number,speaker3_expression_number,speaker3_er_ratio,total_token_number,total_er_token_number,av_er_ratio,total_er_number,begin,end,file
S0152,42,20,19,0.47619047619047616,S0013,76,21,18,0.27631578947368424,S0012,200,78,65,0.39,318,119,0.3742138364779874,102,0,50,S6AK.tsv
S0152,98,30,29,0.30612244897959184,S0013,58,22,20,0.3793103448275862,S0012,118,59,54,0.5,274,111,0.4051094890510949,103,50,100,S6AK.tsv
S0152,71,41,36,0.5774647887323944,S0013,86,30,25,0.3488372093023256,S0012,157,46,35,0.2929936305732484,314,117,0.37261146496815284,96,100,150,S6AK.tsv
S0152,63,42,36,0.6666666666666666,S0013,111,33,31,0.2972972972972973,S0012,152,40,35,0.2631578947368421,326,115,0.35276073619631904,102,150,200,S6AK.tsv
S0152,66,36,24,0.5454545454545454,S0013,143,41,36,0.2867132867132867,S0012,163,78,64,0.4785276073619632,372,155,0.4166666666666667,124,200,250,S6AK.tsv
S0152,75,41,34,0.5466666666666666,S0013,131,38,32,0.2900763358778626,S0012,48,19,18,0.3958333333333333,254,98,0.3858267716535433,84,250,300,S6AK.tsv
S0152,74,25,23,0.33783783783783783,S0013,77,28,22,0.36363636363636365,S0012,106,36,30,0.33962264150943394,257,89,0.3463035019455253,75,300,350,S6AK.tsv
S0152,189,85,79,0.4497354497354497,S0013,54,8,7,0.14814814814814814,S0012,101,45,37,0.44554455445544555,344,138,0.4011627906976744,123,350,400,S6AK.tsv
S0152,205,44,41,0.2146341463414634,S0013,28,10,10,0.35714285714285715,S0012,76,23,19,0.3026315789473684,309,77,0.24919093851132687,70,400,450,S6AK.tsv
S0152,109,22,20,0.2018348623853211,S0013,138,59,57,0.427536231884058,S0012,49,25,22,0.5102040816326531,296,106,0.3581081081081081,99,450,500,S6AK.tsv
S0152,74,46,42,0.6216216216216216,S0013,97,60,57,0.6185567010309279,S0012,198,42,35,0.21212121212121213,369,148,0.4010840108401084,134,500,550,S6AK.tsv
S0152,64,32,26,0.5,S0013,145,38,32,0.2620689655172414,S0012,196,103,88,0.5255102040816326,405,173,0.4271604938271605,146,550,600,S6AK.tsv
S0152,45,15,12,0.3333333333333333,S0013,127,32,29,0.25196850393700787,S0012,162,48,34,0.2962962962962963,334,95,0.2844311377245509,75,600,650,S6AK.tsv
S0152,194,90,86,0.4639175257731959,S0013,31,4,4,0.12903225806451613,S0012,117,24,23,0.20512820512820512,342,118,0.34502923976608185,113,650,700,S6AK.tsv
S0152,298,66,64,0.2214765100671141,S0013,7,3,3,0.42857142857142855,S0012,46,19,15,0.41304347826086957,351,88,0.25071225071225073,82,700,750,S6AK.tsv
S0152,226,53,48,0.2345132743362832,S0013,12,8,7,0.6666666666666666,S0012,109,57,50,0.5229357798165137,347,118,0.3400576368876081,105,750,800,S6AK.tsv
S0152,259,95,84,0.3667953667953668,S0013,26,11,9,0.4230769230769231,S0012,123,33,31,0.2682926829268293,408,139,0.34068627450980393,124,800,850,S6AK.tsv
S0152,173,66,58,0.3815028901734104,S0013,40,12,10,0.3,S0012,124,58,52,0.46774193548387094,337,136,0.4035608308605341,120,850,900,S6AK.tsv
S0152,163,83,65,0.50920245398773,S0013,17,9,9,0.5294117647058824,S0012,143,64,53,0.44755244755244755,323,156,0.48297213622291024,127,900,950,S6AK.tsv
S0152,149,87,71,0.5838926174496645,S0013,22,5,5,0.22727272727272727,S0012,201,56,45,0.27860696517412936,372,148,0.3978494623655914,121,950,1000,S6AK.tsv
S0152,249,79,77,0.3172690763052209,S0013,35,9,9,0.2571428571428571,S0012,48,30,22,0.625,332,118,0.35542168674698793,108,1000,1050,S6AK.tsv
S0152,250,94,86,0.376,S0013,13,8,7,0.6153846153846154,S0012,89,42,38,0.47191011235955055,352,144,0.4090909090909091,131,1050,1100,S6AK.tsv
S0152,541,57,55,0.10536044362292052,S0013,13,7,7,0.5384615384615384,S0012,64,48,45,0.75,618,112,0.18122977346278318,107,1100,1150,S6AK.tsv
S0152,328,125,117,0.38109756097560976,S0013,67,17,15,0.2537313432835821,S0012,21,16,14,0.7619047619047619,416,158,0.3798076923076923,146,1150,1200,S6AK.tsv
S0152,158,35,35,0.22151898734177214,S0013,76,42,38,0.5526315789473685,S0012,90,52,46,0.5777777777777777,324,129,0.39814814814814814,119,1200,1250,S6AK.tsv
S0152,121,37,35,0.30578512396694213,S0013,50,16,13,0.32,S0012,73,41,33,0.5616438356164384,244,94,0.38524590163934425,81,1250,1300,S6AK.tsv
S0152,106,40,38,0.37735849056603776,S0013,54,15,13,0.2777777777777778,S0012,93,46,40,0.4946236559139785,253,101,0.39920948616600793,91,1300,1350,S6AK.tsv
S0152,49,24,16,0.4897959183673469,S0013,89,20,17,0.2247191011235955,S0012,136,40,32,0.29411764705882354,274,84,0.30656934306569344,65,1350,1400,S6AK.tsv
S0152,64,8,6,0.125,S0013,59,35,33,0.5932203389830508,S0012,273,122,105,0.4468864468864469,396,165,0.4166666666666667,144,1400,1450,S6AK.tsv
S0152,121,42,39,0.34710743801652894,S0013,60,40,37,0.6666666666666666,S0012,107,44,41,0.411214953271028,288,126,0.4375,117,1450,1500,S6AK.tsv
S0152,83,35,26,0.42168674698795183,S0013,50,10,10,0.2,S0012,122,53,41,0.4344262295081967,255,98,0.3843137254901961,77,1500,1550,S6AK.tsv
S0152,103,48,44,0.46601941747572817,S0013,93,33,29,0.3548387096774194,S0012,95,54,46,0.5684210526315789,291,135,0.4639175257731959,119,1550,1600,S6AK.tsv
S0152,174,44,35,0.25287356321839083,S0013,13,7,7,0.5384615384615384,S0012,100,19,18,0.19,287,70,0.24390243902439024,60,1600,1650,S6AK.tsv
S0152,396,74,68,0.18686868686868688,S0013,10,6,5,0.6,S0012,63,29,27,0.4603174603174603,469,109,0.232409381663113,100,1650,1700,S6AK.tsv
S0152,234,79,72,0.33760683760683763,S0013,49,17,15,0.3469387755102041,S0012,110,38,30,0.34545454545454546,393,134,0.34096692111959287,117,1700,1750,S6AK.tsv
S0152,416,204,194,0.49038461538461536,S0013,47,12,12,0.2553191489361702,S0012,91,52,41,0.5714285714285714,554,268,0.48375451263537905,247,1750,1800,S6AK.tsv
S0152,393,19,18,0.04834605597964377,S0013,9,6,6,0.6666666666666666,S0012,84,62,50,0.7380952380952381,486,87,0.17901234567901234,74,1800,1850,S6AK.tsv
S0152,362,78,74,0.2154696132596685,S0013,6,5,5,0.8333333333333334,S0012,52,31,28,0.5961538461538461,420,114,0.2714285714285714,107,1850,1900,S6AK.tsv
S0152,279,45,44,0.16129032258064516,S0013,1,0,0,0.0,S0012,90,49,41,0.5444444444444444,370,94,0.25405405405405407,85,1900,1950,S6AK.tsv
S0152,131,44,40,0.33587786259541985,S0013,16,8,7,0.5,S0012,160,70,64,0.4375,307,122,0.3973941368078176,111,1950,2000,S6AK.tsv
S0152,181,73,69,0.40331491712707185,S0013,75,37,31,0.49333333333333335,S0012,67,28,26,0.417910447761194,323,138,0.42724458204334365,126,2000,2050,S6AK.tsv
S0152,74,29,27,0.3918918918918919,S0013,31,13,13,0.41935483870967744,S0012,152,35,26,0.23026315789473684,257,77,0.29961089494163423,66,2050,2100,S6AK.tsv
S0152,155,56,51,0.36129032258064514,S0013,33,8,7,0.24242424242424243,S0012,77,25,24,0.3246753246753247,265,89,0.33584905660377357,82,2100,2150,S6AK.tsv
S0152,127,7,6,0.05511811023622047,S0013,5,1,1,0.2,S0012,25,11,10,0.44,157,19,0.12101910828025478,17,2150,2176,S6AK.tsv
