speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,29,154,376,0.18831168831168832,0,50,S6A7.tsv
2,50,220,639,0.22727272727272727,50,100,S6A7.tsv
2,72,241,776,0.2987551867219917,100,150,S6A7.tsv
2,60,200,656,0.3,150,200,S6A7.tsv
2,53,218,823,0.24311926605504589,200,250,S6A7.tsv
2,60,197,702,0.30456852791878175,250,300,S6A7.tsv
2,59,193,525,0.30569948186528495,300,350,S6A7.tsv
2,74,241,760,0.3070539419087137,350,400,S6A7.tsv
2,43,187,423,0.22994652406417113,400,450,S6A7.tsv
2,44,166,403,0.26506024096385544,450,500,S6A7.tsv
2,61,194,526,0.31443298969072164,500,550,S6A7.tsv
2,45,189,414,0.23809523809523808,550,600,S6A7.tsv
2,49,181,463,0.27071823204419887,600,650,S6A7.tsv
2,48,201,576,0.23880597014925373,650,700,S6A7.tsv
2,57,215,569,0.2651162790697674,700,750,S6A7.tsv
2,45,202,450,0.22277227722772278,750,800,S6A7.tsv
2,7,61,79,0.11475409836065574,800,817,S6A7.tsv
