speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,56,188,507,0.2978723404255319,0,50,S7VD.tsv
2,40,177,417,0.22598870056497175,50,100,S7VD.tsv
2,54,159,509,0.33962264150943394,100,150,S7VD.tsv
2,50,161,504,0.3105590062111801,150,200,S7VD.tsv
2,64,271,1163,0.23616236162361623,200,250,S7VD.tsv
2,30,279,1028,0.10752688172043011,250,300,S7VD.tsv
2,45,237,786,0.189873417721519,300,350,S7VD.tsv
2,45,180,517,0.25,350,400,S7VD.tsv
2,38,195,614,0.19487179487179487,400,450,S7VD.tsv
2,54,184,485,0.29347826086956524,450,500,S7VD.tsv
2,45,172,459,0.2616279069767442,500,550,S7VD.tsv
2,0,21,22,0.0,550,555,S7VD.tsv
