speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,36,185,519,0.1945945945945946,0,50,SQWW.tsv
2,45,177,497,0.2542372881355932,50,100,SQWW.tsv
2,19,185,555,0.10270270270270271,100,150,SQWW.tsv
2,8,220,714,0.03636363636363636,150,200,SQWW.tsv
2,25,214,645,0.11682242990654206,200,250,SQWW.tsv
2,44,146,379,0.3013698630136986,250,300,SQWW.tsv
2,47,201,620,0.23383084577114427,300,350,SQWW.tsv
2,32,163,400,0.19631901840490798,350,400,SQWW.tsv
2,41,182,529,0.22527472527472528,400,450,SQWW.tsv
2,46,188,450,0.24468085106382978,450,500,SQWW.tsv
2,11,53,83,0.20754716981132076,500,515,SQWW.tsv
