speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,52,206,563,0.2524271844660194,0,50,ST67.tsv
2,55,176,472,0.3125,50,100,ST67.tsv
2,59,185,529,0.31891891891891894,100,150,ST67.tsv
2,61,160,603,0.38125,150,200,ST67.tsv
2,54,185,645,0.2918918918918919,200,250,ST67.tsv
2,50,210,588,0.23809523809523808,250,300,ST67.tsv
2,45,155,409,0.2903225806451613,300,350,ST67.tsv
2,45,143,343,0.3146853146853147,350,400,ST67.tsv
2,49,162,464,0.30246913580246915,400,450,ST67.tsv
2,39,160,453,0.24375,450,500,ST67.tsv
2,60,184,589,0.32608695652173914,500,550,ST67.tsv
2,58,168,571,0.34523809523809523,550,600,ST67.tsv
2,40,166,528,0.24096385542168675,600,650,ST67.tsv
2,57,230,876,0.24782608695652175,650,700,ST67.tsv
2,55,174,467,0.3160919540229885,700,750,ST67.tsv
2,52,162,527,0.32098765432098764,750,800,ST67.tsv
2,45,171,474,0.2631578947368421,800,850,ST67.tsv
2,52,178,500,0.29213483146067415,850,900,ST67.tsv
2,44,165,494,0.26666666666666666,900,950,ST67.tsv
2,36,186,458,0.1935483870967742,950,1000,ST67.tsv
2,52,170,577,0.3058823529411765,1000,1050,ST67.tsv
2,45,176,514,0.2556818181818182,1050,1100,ST67.tsv
2,49,173,500,0.2832369942196532,1100,1143,ST67.tsv
