speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,31,234,701,0.13247863247863248,0,50,S7RW.tsv
2,44,167,471,0.2634730538922156,50,100,S7RW.tsv
2,39,176,429,0.2215909090909091,100,150,S7RW.tsv
2,34,117,330,0.2905982905982906,150,200,S7RW.tsv
2,34,134,344,0.2537313432835821,200,250,S7RW.tsv
2,37,132,310,0.2803030303030303,250,300,S7RW.tsv
2,38,154,409,0.24675324675324675,300,350,S7RW.tsv
2,22,135,280,0.16296296296296298,350,400,S7RW.tsv
2,48,242,673,0.19834710743801653,400,450,S7RW.tsv
2,30,124,291,0.24193548387096775,450,500,S7RW.tsv
2,41,148,385,0.27702702702702703,500,550,S7RW.tsv
2,61,192,564,0.3177083333333333,550,600,S7RW.tsv
2,15,174,413,0.08620689655172414,600,650,S7RW.tsv
2,21,141,363,0.14893617021276595,650,700,S7RW.tsv
2,23,138,371,0.16666666666666666,700,750,S7RW.tsv
2,41,154,391,0.2662337662337662,750,800,S7RW.tsv
2,32,127,317,0.25196850393700787,800,850,S7RW.tsv
2,37,128,430,0.2890625,850,900,S7RW.tsv
2,40,149,430,0.2684563758389262,900,950,S7RW.tsv
2,23,160,514,0.14375,950,1000,S7RW.tsv
2,50,170,506,0.29411764705882354,1000,1050,S7RW.tsv
2,32,172,514,0.18604651162790697,1050,1100,S7RW.tsv
2,42,162,451,0.25925925925925924,1100,1150,S7RW.tsv
2,46,160,420,0.2875,1150,1200,S7RW.tsv
2,28,221,807,0.12669683257918551,1200,1250,S7RW.tsv
2,20,170,455,0.11764705882352941,1250,1300,S7RW.tsv
2,55,200,654,0.275,1300,1350,S7RW.tsv
2,50,165,472,0.30303030303030304,1350,1400,S7RW.tsv
2,37,146,363,0.2534246575342466,1400,1441,S7RW.tsv
