speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,64,223,580,0.28699551569506726,0,50,SRVR.tsv
2,52,248,722,0.20967741935483872,50,100,SRVR.tsv
2,46,225,609,0.20444444444444446,100,150,SRVR.tsv
2,35,167,377,0.20958083832335328,150,200,SRVR.tsv
2,47,186,478,0.25268817204301075,200,250,SRVR.tsv
2,53,222,533,0.23873873873873874,250,300,SRVR.tsv
2,67,327,1321,0.20489296636085627,300,350,SRVR.tsv
2,44,171,410,0.2573099415204678,350,400,SRVR.tsv
2,53,215,604,0.24651162790697675,400,450,SRVR.tsv
2,25,116,243,0.21551724137931033,450,470,SRVR.tsv
