speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,56,187,497,0.2994652406417112,0,50,SV2V.tsv
2,49,197,588,0.24873096446700507,50,100,SV2V.tsv
2,49,188,430,0.26063829787234044,100,150,SV2V.tsv
2,42,145,363,0.2896551724137931,150,200,SV2V.tsv
2,54,167,405,0.32335329341317365,200,250,SV2V.tsv
2,44,170,375,0.25882352941176473,250,300,SV2V.tsv
2,40,139,305,0.28776978417266186,300,350,SV2V.tsv
2,47,260,895,0.18076923076923077,350,400,SV2V.tsv
2,49,222,557,0.22072072072072071,400,450,SV2V.tsv
2,48,207,583,0.2318840579710145,450,500,SV2V.tsv
2,45,127,286,0.3543307086614173,500,550,SV2V.tsv
2,23,146,357,0.15753424657534246,550,600,SV2V.tsv
2,52,196,513,0.2653061224489796,600,650,SV2V.tsv
2,38,182,404,0.2087912087912088,650,700,SV2V.tsv
2,23,222,597,0.1036036036036036,700,750,SV2V.tsv
2,57,221,543,0.2579185520361991,750,800,SV2V.tsv
2,37,207,538,0.178743961352657,800,850,SV2V.tsv
2,37,148,371,0.25,850,900,SV2V.tsv
2,32,133,270,0.24060150375939848,900,950,SV2V.tsv
2,34,165,453,0.20606060606060606,950,1000,SV2V.tsv
2,28,145,310,0.19310344827586207,1000,1050,SV2V.tsv
2,60,225,677,0.26666666666666666,1050,1100,SV2V.tsv
2,44,213,513,0.20657276995305165,1100,1150,SV2V.tsv
2,44,246,682,0.17886178861788618,1150,1200,SV2V.tsv
2,40,208,530,0.19230769230769232,1200,1250,SV2V.tsv
2,39,147,323,0.2653061224489796,1250,1300,SV2V.tsv
2,54,230,634,0.23478260869565218,1300,1350,SV2V.tsv
2,34,138,373,0.2463768115942029,1350,1400,SV2V.tsv
2,43,198,540,0.21717171717171718,1400,1450,SV2V.tsv
2,47,157,353,0.29936305732484075,1450,1500,SV2V.tsv
2,59,206,506,0.28640776699029125,1500,1550,SV2V.tsv
2,39,157,361,0.2484076433121019,1550,1600,SV2V.tsv
2,57,184,481,0.30978260869565216,1600,1650,SV2V.tsv
2,50,208,624,0.2403846153846154,1650,1700,SV2V.tsv
2,36,150,387,0.24,1700,1750,SV2V.tsv
2,53,198,507,0.2676767676767677,1750,1800,SV2V.tsv
2,38,175,389,0.21714285714285714,1800,1850,SV2V.tsv
2,44,201,442,0.21890547263681592,1850,1900,SV2V.tsv
2,36,163,329,0.22085889570552147,1900,1950,SV2V.tsv
2,42,149,369,0.28187919463087246,1950,2000,SV2V.tsv
2,28,167,419,0.16766467065868262,2000,2050,SV2V.tsv
2,58,218,567,0.26605504587155965,2050,2100,SV2V.tsv
2,25,131,278,0.19083969465648856,2100,2150,SV2V.tsv
2,45,179,357,0.25139664804469275,2150,2200,SV2V.tsv
2,45,145,331,0.3103448275862069,2200,2250,SV2V.tsv
2,34,115,255,0.2956521739130435,2250,2300,SV2V.tsv
2,53,195,484,0.2717948717948718,2300,2350,SV2V.tsv
2,20,116,216,0.1724137931034483,2350,2389,SV2V.tsv
