speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,36,155,443,0.23225806451612904,0,50,SUNM.tsv
2,54,158,443,0.34177215189873417,50,100,SUNM.tsv
2,33,135,396,0.24444444444444444,100,150,SUNM.tsv
2,37,189,546,0.19576719576719576,150,200,SUNM.tsv
2,43,160,412,0.26875,200,250,SUNM.tsv
2,49,181,435,0.27071823204419887,250,300,SUNM.tsv
2,41,167,462,0.24550898203592814,300,350,SUNM.tsv
2,46,204,577,0.22549019607843138,350,400,SUNM.tsv
2,43,164,455,0.2621951219512195,400,450,SUNM.tsv
2,38,134,365,0.2835820895522388,450,500,SUNM.tsv
2,57,187,553,0.3048128342245989,500,550,SUNM.tsv
2,49,196,561,0.25,550,600,SUNM.tsv
2,42,137,352,0.30656934306569344,600,650,SUNM.tsv
2,35,138,382,0.2536231884057971,650,700,SUNM.tsv
2,39,142,318,0.2746478873239437,700,750,SUNM.tsv
2,64,299,1034,0.2140468227424749,750,800,SUNM.tsv
2,35,278,1006,0.12589928057553956,800,850,SUNM.tsv
2,38,178,464,0.21348314606741572,850,900,SUNM.tsv
2,34,178,414,0.19101123595505617,900,950,SUNM.tsv
2,45,161,471,0.2795031055900621,950,1000,SUNM.tsv
2,38,210,539,0.18095238095238095,1000,1050,SUNM.tsv
2,51,190,484,0.26842105263157895,1050,1100,SUNM.tsv
2,35,165,436,0.21212121212121213,1100,1150,SUNM.tsv
2,42,131,387,0.32061068702290074,1150,1200,SUNM.tsv
2,37,134,369,0.27611940298507465,1200,1250,SUNM.tsv
2,41,187,428,0.2192513368983957,1250,1300,SUNM.tsv
2,47,188,595,0.25,1300,1350,SUNM.tsv
2,39,191,599,0.20418848167539266,1350,1400,SUNM.tsv
2,55,155,421,0.3548387096774194,1400,1450,SUNM.tsv
2,22,257,1016,0.08560311284046693,1450,1500,SUNM.tsv
2,46,166,449,0.27710843373493976,1500,1550,SUNM.tsv
2,44,181,560,0.2430939226519337,1550,1600,SUNM.tsv
2,38,204,729,0.18627450980392157,1600,1650,SUNM.tsv
2,47,178,517,0.2640449438202247,1650,1700,SUNM.tsv
2,34,153,420,0.2222222222222222,1700,1750,SUNM.tsv
2,43,156,350,0.27564102564102566,1750,1800,SUNM.tsv
2,41,150,373,0.2733333333333333,1800,1850,SUNM.tsv
2,38,171,495,0.2222222222222222,1850,1900,SUNM.tsv
2,43,232,735,0.1853448275862069,1900,1950,SUNM.tsv
2,59,211,638,0.2796208530805687,1950,2000,SUNM.tsv
2,39,171,457,0.22807017543859648,2000,2050,SUNM.tsv
2,48,190,469,0.25263157894736843,2050,2100,SUNM.tsv
2,36,137,365,0.26277372262773724,2100,2150,SUNM.tsv
2,20,199,666,0.10050251256281408,2150,2200,SUNM.tsv
2,54,202,578,0.26732673267326734,2200,2250,SUNM.tsv
2,47,147,389,0.3197278911564626,2250,2300,SUNM.tsv
2,49,191,534,0.25654450261780104,2300,2350,SUNM.tsv
2,47,128,344,0.3671875,2350,2400,SUNM.tsv
2,38,149,350,0.2550335570469799,2400,2450,SUNM.tsv
2,27,174,489,0.15517241379310345,2450,2500,SUNM.tsv
2,54,194,512,0.27835051546391754,2500,2550,SUNM.tsv
2,53,176,467,0.30113636363636365,2550,2600,SUNM.tsv
2,34,136,359,0.25,2600,2650,SUNM.tsv
2,42,174,413,0.2413793103448276,2650,2700,SUNM.tsv
2,27,188,626,0.14361702127659576,2700,2750,SUNM.tsv
2,33,151,425,0.2185430463576159,2750,2800,SUNM.tsv
2,32,200,519,0.16,2800,2850,SUNM.tsv
2,44,182,420,0.24175824175824176,2850,2900,SUNM.tsv
2,42,167,464,0.25149700598802394,2900,2950,SUNM.tsv
2,34,180,491,0.18888888888888888,2950,3000,SUNM.tsv
2,63,158,454,0.3987341772151899,3000,3050,SUNM.tsv
2,27,140,296,0.19285714285714287,3050,3080,SUNM.tsv
