speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,59,194,472,0.30412371134020616,0,50,SBCZ.tsv
2,48,185,472,0.2594594594594595,50,100,SBCZ.tsv
2,60,197,532,0.30456852791878175,100,150,SBCZ.tsv
2,76,221,693,0.3438914027149321,150,200,SBCZ.tsv
2,60,173,468,0.3468208092485549,200,250,SBCZ.tsv
2,60,191,551,0.31413612565445026,250,300,SBCZ.tsv
2,43,159,452,0.27044025157232704,300,350,SBCZ.tsv
2,54,175,461,0.30857142857142855,350,400,SBCZ.tsv
2,56,202,522,0.27722772277227725,400,450,SBCZ.tsv
2,50,190,482,0.2631578947368421,450,499,SBCZ.tsv
