speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,44,164,469,0.2682926829268293,0,50,SH2A.tsv
2,32,136,337,0.23529411764705882,50,100,SH2A.tsv
2,57,175,491,0.32571428571428573,100,150,SH2A.tsv
2,47,170,464,0.27647058823529413,150,200,SH2A.tsv
2,57,218,527,0.26146788990825687,200,250,SH2A.tsv
2,40,143,389,0.27972027972027974,250,300,SH2A.tsv
2,44,167,497,0.2634730538922156,300,350,SH2A.tsv
2,37,139,375,0.26618705035971224,350,400,SH2A.tsv
2,47,168,501,0.27976190476190477,400,450,SH2A.tsv
2,37,163,434,0.22699386503067484,450,500,SH2A.tsv
2,50,136,427,0.36764705882352944,500,550,SH2A.tsv
2,49,178,622,0.2752808988764045,550,600,SH2A.tsv
2,40,160,461,0.25,600,650,SH2A.tsv
2,28,143,417,0.1958041958041958,650,700,SH2A.tsv
2,36,160,434,0.225,700,750,SH2A.tsv
2,54,180,486,0.3,750,800,SH2A.tsv
2,36,133,378,0.2706766917293233,800,843,SH2A.tsv
