speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,34,185,666,0.1837837837837838,0,50,STV6.tsv
2,45,182,464,0.24725274725274726,50,100,STV6.tsv
2,36,187,593,0.1925133689839572,100,150,STV6.tsv
2,39,174,470,0.22413793103448276,150,179,STV6.tsv
