speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,71,244,804,0.29098360655737704,0,50,S95D.tsv
2,42,158,370,0.26582278481012656,50,100,S95D.tsv
2,56,196,480,0.2857142857142857,100,150,S95D.tsv
2,62,304,1103,0.20394736842105263,150,200,S95D.tsv
2,86,354,1341,0.24293785310734464,200,250,S95D.tsv
2,60,322,990,0.18633540372670807,250,300,S95D.tsv
2,81,257,833,0.3151750972762646,300,350,S95D.tsv
2,74,318,1037,0.23270440251572327,350,400,S95D.tsv
2,95,298,1081,0.3187919463087248,400,450,S95D.tsv
2,47,226,600,0.2079646017699115,450,500,S95D.tsv
2,47,173,511,0.27167630057803466,500,550,S95D.tsv
2,56,236,646,0.23728813559322035,550,600,S95D.tsv
2,51,211,570,0.24170616113744076,600,650,S95D.tsv
2,55,217,555,0.2534562211981567,650,695,S95D.tsv
