speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,36,147,320,0.24489795918367346,0,50,SYEF.tsv
2,51,169,405,0.30177514792899407,50,100,SYEF.tsv
2,36,176,424,0.20454545454545456,100,150,SYEF.tsv
2,37,127,274,0.29133858267716534,150,200,SYEF.tsv
2,29,149,396,0.19463087248322147,200,250,SYEF.tsv
2,39,149,340,0.26174496644295303,250,300,SYEF.tsv
2,48,169,411,0.28402366863905326,300,350,SYEF.tsv
2,36,159,337,0.22641509433962265,350,400,SYEF.tsv
2,37,140,311,0.2642857142857143,400,450,SYEF.tsv
2,44,178,398,0.24719101123595505,450,500,SYEF.tsv
2,33,121,251,0.2727272727272727,500,550,SYEF.tsv
2,25,135,273,0.18518518518518517,550,600,SYEF.tsv
2,47,172,386,0.27325581395348836,600,650,SYEF.tsv
2,30,153,311,0.19607843137254902,650,700,SYEF.tsv
2,43,183,394,0.23497267759562843,700,750,SYEF.tsv
2,52,177,430,0.2937853107344633,750,800,SYEF.tsv
2,46,181,446,0.2541436464088398,800,850,SYEF.tsv
2,49,155,383,0.3161290322580645,850,900,SYEF.tsv
2,23,118,201,0.19491525423728814,900,928,SYEF.tsv
