speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,50,174,538,0.28735632183908044,0,50,SXQU.tsv
2,58,181,553,0.32044198895027626,50,100,SXQU.tsv
2,58,188,495,0.30851063829787234,100,150,SXQU.tsv
2,52,172,409,0.3023255813953488,150,200,SXQU.tsv
2,42,156,380,0.2692307692307692,200,250,SXQU.tsv
2,42,173,433,0.24277456647398843,250,300,SXQU.tsv
2,65,199,486,0.32663316582914576,300,350,SXQU.tsv
2,54,167,451,0.32335329341317365,350,400,SXQU.tsv
2,43,197,440,0.2182741116751269,400,450,SXQU.tsv
2,66,206,685,0.32038834951456313,450,500,SXQU.tsv
2,56,248,631,0.22580645161290322,500,550,SXQU.tsv
2,42,177,397,0.23728813559322035,550,591,SXQU.tsv
