speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,37,285,1029,0.12982456140350876,0,50,SDJ9.tsv
2,52,196,589,0.2653061224489796,50,100,SDJ9.tsv
2,50,192,550,0.2604166666666667,100,150,SDJ9.tsv
2,56,233,803,0.24034334763948498,150,200,SDJ9.tsv
2,59,316,1127,0.18670886075949367,200,250,SDJ9.tsv
2,32,202,580,0.15841584158415842,250,300,SDJ9.tsv
2,41,173,522,0.23699421965317918,300,350,SDJ9.tsv
2,45,173,571,0.26011560693641617,350,400,SDJ9.tsv
2,38,195,551,0.19487179487179487,400,450,SDJ9.tsv
2,61,364,1503,0.16758241758241757,450,500,SDJ9.tsv
2,15,311,1149,0.04823151125401929,500,545,SDJ9.tsv
