speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,52,216,610,0.24074074074074073,0,50,SVH7.tsv
2,57,249,690,0.2289156626506024,50,100,SVH7.tsv
2,70,243,691,0.2880658436213992,100,150,SVH7.tsv
2,43,197,497,0.2182741116751269,150,200,SVH7.tsv
2,37,188,461,0.19680851063829788,200,250,SVH7.tsv
2,56,206,528,0.27184466019417475,250,300,SVH7.tsv
2,42,195,419,0.2153846153846154,300,350,SVH7.tsv
2,59,236,638,0.25,350,400,SVH7.tsv
2,54,183,395,0.29508196721311475,400,450,SVH7.tsv
2,62,237,663,0.2616033755274262,450,500,SVH7.tsv
2,54,223,577,0.242152466367713,500,550,SVH7.tsv
2,52,189,424,0.2751322751322751,550,600,SVH7.tsv
2,54,191,561,0.28272251308900526,600,650,SVH7.tsv
2,51,183,474,0.2786885245901639,650,700,SVH7.tsv
2,48,191,533,0.2513089005235602,700,750,SVH7.tsv
2,45,204,432,0.22058823529411764,750,800,SVH7.tsv
2,34,165,312,0.20606060606060606,800,850,SVH7.tsv
2,52,176,393,0.29545454545454547,850,900,SVH7.tsv
2,50,182,377,0.27472527472527475,900,950,SVH7.tsv
2,38,174,419,0.21839080459770116,950,1000,SVH7.tsv
2,43,175,397,0.24571428571428572,1000,1050,SVH7.tsv
2,48,178,486,0.2696629213483146,1050,1100,SVH7.tsv
2,59,197,477,0.29949238578680204,1100,1150,SVH7.tsv
2,62,224,516,0.2767857142857143,1150,1200,SVH7.tsv
2,57,238,673,0.23949579831932774,1200,1250,SVH7.tsv
2,51,198,460,0.25757575757575757,1250,1300,SVH7.tsv
2,47,181,402,0.2596685082872928,1300,1350,SVH7.tsv
2,51,194,451,0.26288659793814434,1350,1400,SVH7.tsv
2,25,117,232,0.21367521367521367,1400,1436,SVH7.tsv
