speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,39,173,468,0.2254335260115607,0,50,SPM5.tsv
2,41,139,320,0.2949640287769784,50,100,SPM5.tsv
2,26,114,250,0.22807017543859648,100,150,SPM5.tsv
2,26,125,294,0.208,150,200,SPM5.tsv
2,36,150,360,0.24,200,250,SPM5.tsv
2,33,132,308,0.25,250,300,SPM5.tsv
2,32,135,313,0.23703703703703705,300,350,SPM5.tsv
2,31,118,252,0.2627118644067797,350,400,SPM5.tsv
2,31,161,416,0.19254658385093168,400,450,SPM5.tsv
2,34,117,280,0.2905982905982906,450,500,SPM5.tsv
2,0,2,3,0.0,500,502,SPM5.tsv
