speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,47,176,444,0.26704545454545453,0,50,SHXX.tsv
2,87,393,1499,0.22137404580152673,50,100,SHXX.tsv
2,46,155,379,0.2967741935483871,100,150,SHXX.tsv
2,58,202,599,0.2871287128712871,150,200,SHXX.tsv
2,59,189,652,0.31216931216931215,200,250,SHXX.tsv
2,55,228,618,0.2412280701754386,250,300,SHXX.tsv
2,53,224,603,0.23660714285714285,300,350,SHXX.tsv
2,59,301,935,0.19601328903654486,350,400,SHXX.tsv
2,51,192,502,0.265625,400,450,SHXX.tsv
2,11,262,868,0.04198473282442748,450,469,SHXX.tsv
