speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,25,169,432,0.14792899408284024,0,50,SN22.tsv
2,23,153,380,0.1503267973856209,50,100,SN22.tsv
2,11,112,259,0.09821428571428571,100,150,SN22.tsv
2,16,145,347,0.1103448275862069,150,200,SN22.tsv
2,39,137,374,0.2846715328467153,200,250,SN22.tsv
2,27,149,356,0.18120805369127516,250,300,SN22.tsv
2,34,133,296,0.2556390977443609,300,350,SN22.tsv
2,22,114,239,0.19298245614035087,350,400,SN22.tsv
2,46,179,426,0.2569832402234637,400,450,SN22.tsv
2,31,118,285,0.2627118644067797,450,500,SN22.tsv
2,40,162,363,0.24691358024691357,500,550,SN22.tsv
2,23,155,327,0.14838709677419354,550,600,SN22.tsv
2,41,136,296,0.3014705882352941,600,650,SN22.tsv
2,21,143,311,0.14685314685314685,650,700,SN22.tsv
2,35,125,291,0.28,700,750,SN22.tsv
2,43,147,343,0.2925170068027211,750,800,SN22.tsv
2,15,144,351,0.10416666666666667,800,850,SN22.tsv
2,26,155,375,0.16774193548387098,850,900,SN22.tsv
2,34,123,277,0.2764227642276423,900,950,SN22.tsv
2,30,132,323,0.22727272727272727,950,1000,SN22.tsv
2,23,149,395,0.15436241610738255,1000,1050,SN22.tsv
2,18,130,256,0.13846153846153847,1050,1100,SN22.tsv
2,25,120,246,0.20833333333333334,1100,1150,SN22.tsv
2,11,166,390,0.06626506024096386,1150,1200,SN22.tsv
2,33,129,334,0.2558139534883721,1200,1250,SN22.tsv
2,39,152,346,0.2565789473684211,1250,1300,SN22.tsv
2,27,150,362,0.18,1300,1350,SN22.tsv
2,38,147,335,0.2585034013605442,1350,1400,SN22.tsv
2,19,138,314,0.13768115942028986,1400,1450,SN22.tsv
2,32,146,334,0.2191780821917808,1450,1500,SN22.tsv
2,26,135,273,0.1925925925925926,1500,1550,SN22.tsv
2,28,126,301,0.2222222222222222,1550,1600,SN22.tsv
2,26,119,294,0.2184873949579832,1600,1650,SN22.tsv
2,21,153,378,0.13725490196078433,1650,1700,SN22.tsv
2,30,153,378,0.19607843137254902,1700,1750,SN22.tsv
2,17,142,367,0.11971830985915492,1750,1800,SN22.tsv
2,23,136,270,0.16911764705882354,1800,1850,SN22.tsv
2,10,53,82,0.18867924528301888,1850,1868,SN22.tsv
