speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,44,135,289,0.32592592592592595,0,50,SWGB.tsv
2,30,128,285,0.234375,50,100,SWGB.tsv
2,44,169,400,0.2603550295857988,100,150,SWGB.tsv
2,29,143,349,0.20279720279720279,150,200,SWGB.tsv
2,29,159,355,0.18238993710691823,200,250,SWGB.tsv
2,41,161,386,0.2546583850931677,250,300,SWGB.tsv
2,51,157,382,0.3248407643312102,300,350,SWGB.tsv
2,42,146,342,0.2876712328767123,350,400,SWGB.tsv
2,57,183,503,0.3114754098360656,400,450,SWGB.tsv
2,37,202,468,0.18316831683168316,450,500,SWGB.tsv
2,43,151,400,0.2847682119205298,500,550,SWGB.tsv
2,53,213,591,0.24882629107981222,550,600,SWGB.tsv
2,43,140,337,0.30714285714285716,600,641,SWGB.tsv
