speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,20,115,272,0.17391304347826086,0,50,S4XR.tsv
2,45,170,431,0.2647058823529412,50,100,S4XR.tsv
2,39,152,385,0.2565789473684211,100,150,S4XR.tsv
2,43,168,358,0.25595238095238093,150,200,S4XR.tsv
2,32,160,406,0.2,200,250,S4XR.tsv
2,40,185,440,0.21621621621621623,250,300,S4XR.tsv
2,54,232,700,0.23275862068965517,300,350,S4XR.tsv
2,51,164,435,0.31097560975609756,350,400,S4XR.tsv
2,31,162,380,0.19135802469135801,400,450,S4XR.tsv
2,16,67,112,0.23880597014925373,450,470,S4XR.tsv
