speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,67,339,1419,0.1976401179941003,0,50,SLMB.tsv
2,63,264,992,0.23863636363636365,50,100,SLMB.tsv
2,57,226,786,0.252212389380531,100,150,SLMB.tsv
2,59,292,1044,0.20205479452054795,150,200,SLMB.tsv
2,66,263,876,0.2509505703422053,200,250,SLMB.tsv
2,56,251,801,0.22310756972111553,250,300,SLMB.tsv
2,49,262,823,0.18702290076335878,300,350,SLMB.tsv
2,40,196,534,0.20408163265306123,350,400,SLMB.tsv
2,27,190,556,0.14210526315789473,400,450,SLMB.tsv
2,26,150,384,0.17333333333333334,450,500,SLMB.tsv
2,29,164,446,0.17682926829268292,500,550,SLMB.tsv
2,29,181,579,0.16022099447513813,550,600,SLMB.tsv
2,33,184,563,0.1793478260869565,600,650,SLMB.tsv
2,11,177,503,0.062146892655367235,650,700,SLMB.tsv
2,11,64,116,0.171875,700,716,SLMB.tsv
