speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,48,195,487,0.24615384615384617,0,50,SZ7Y.tsv
2,44,149,352,0.2953020134228188,50,100,SZ7Y.tsv
2,48,155,398,0.3096774193548387,100,150,SZ7Y.tsv
2,44,184,413,0.2391304347826087,150,200,SZ7Y.tsv
2,48,171,441,0.2807017543859649,200,250,SZ7Y.tsv
2,78,268,913,0.291044776119403,250,300,SZ7Y.tsv
2,77,248,843,0.31048387096774194,300,350,SZ7Y.tsv
2,50,210,551,0.23809523809523808,350,400,SZ7Y.tsv
2,51,188,448,0.2712765957446808,400,450,SZ7Y.tsv
2,90,280,965,0.32142857142857145,450,500,SZ7Y.tsv
2,62,217,576,0.2857142857142857,500,550,SZ7Y.tsv
2,64,207,550,0.30917874396135264,550,600,SZ7Y.tsv
2,22,185,461,0.11891891891891893,600,650,SZ7Y.tsv
2,79,256,932,0.30859375,650,700,SZ7Y.tsv
2,63,251,911,0.250996015936255,700,750,SZ7Y.tsv
2,9,41,61,0.21951219512195122,750,757,SZ7Y.tsv
