speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,47,178,538,0.2640449438202247,0,50,SFJ2.tsv
2,50,172,492,0.29069767441860467,50,100,SFJ2.tsv
2,32,175,501,0.18285714285714286,100,150,SFJ2.tsv
2,53,135,384,0.3925925925925926,150,200,SFJ2.tsv
2,36,125,296,0.288,200,250,SFJ2.tsv
2,49,175,480,0.28,250,300,SFJ2.tsv
2,52,154,412,0.33766233766233766,300,350,SFJ2.tsv
2,46,153,426,0.3006535947712418,350,400,SFJ2.tsv
2,39,163,437,0.2392638036809816,400,450,SFJ2.tsv
2,37,154,414,0.24025974025974026,450,500,SFJ2.tsv
2,54,178,528,0.30337078651685395,500,550,SFJ2.tsv
2,39,146,339,0.2671232876712329,550,578,SFJ2.tsv
