speaker_number,vo_overlap,vo_total,total_token_number,overlap,begin,end,file
2,41,156,443,0.26282051282051283,0,50,SAVH.tsv
2,41,186,542,0.22043010752688172,50,100,SAVH.tsv
2,50,198,549,0.25252525252525254,100,150,SAVH.tsv
2,39,156,366,0.25,150,200,SAVH.tsv
2,42,153,337,0.27450980392156865,200,250,SAVH.tsv
2,37,177,524,0.20903954802259886,250,300,SAVH.tsv
2,50,191,512,0.2617801047120419,300,350,SAVH.tsv
2,65,188,633,0.34574468085106386,350,400,SAVH.tsv
2,49,185,577,0.2648648648648649,400,450,SAVH.tsv
2,17,81,147,0.20987654320987653,450,472,SAVH.tsv
