speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,27,138,357,0.06521739130434782,13,1,13,0,50,SHTW.tsv
3,73,208,692,0.11698717948717949,31,14,28,0,100,SHTW.tsv
3,94,310,1209,0.1010752688172043,40,21,33,0,150,SHTW.tsv
3,111,383,1738,0.09660574412532637,49,28,34,0,200,SHTW.tsv
3,138,464,2248,0.09913793103448276,60,41,37,0,250,SHTW.tsv
3,178,514,2656,0.11543450064850844,78,60,40,0,300,SHTW.tsv
3,223,552,3057,0.13466183574879226,96,74,53,0,350,SHTW.tsv
3,241,609,3674,0.1319102353585112,102,82,57,0,400,SHTW.tsv
3,264,657,4157,0.1339421613394216,112,91,61,0,450,SHTW.tsv
3,287,698,4600,0.13705826170009552,123,102,62,0,500,SHTW.tsv
3,300,738,5050,0.13550135501355012,130,108,62,0,550,SHTW.tsv
3,315,773,5614,0.13583441138421734,137,113,65,0,600,SHTW.tsv
3,342,799,5966,0.14267834793491865,147,122,73,0,650,SHTW.tsv
3,368,839,6543,0.1462058005562177,158,133,77,0,700,SHTW.tsv
3,400,875,7056,0.1523809523809524,172,146,82,0,750,SHTW.tsv
3,417,907,7448,0.15325248070562295,179,151,87,0,800,SHTW.tsv
3,444,951,7842,0.15562565720294427,189,163,92,0,850,SHTW.tsv
3,486,985,8257,0.16446700507614212,206,183,97,0,900,SHTW.tsv
3,515,1006,8560,0.17064280980781976,217,190,108,0,950,SHTW.tsv
3,562,1033,8912,0.1813488222007099,234,206,122,0,1000,SHTW.tsv
3,597,1065,9334,0.18685446009389672,247,220,130,0,1050,SHTW.tsv
3,614,1076,9572,0.19021065675340768,255,223,136,0,1100,SHTW.tsv
3,643,1091,9905,0.1964558509013138,263,229,151,0,1150,SHTW.tsv
3,681,1102,10211,0.20598911070780399,277,242,162,0,1200,SHTW.tsv
3,710,1143,10721,0.20705745115193935,288,254,168,0,1250,SHTW.tsv
3,739,1166,11102,0.21126357918810748,300,262,177,0,1300,SHTW.tsv
3,772,1194,11542,0.21552205471803462,313,270,189,0,1350,SHTW.tsv
3,808,1223,11940,0.22022349414009268,329,289,190,0,1400,SHTW.tsv
3,828,1234,12244,0.22366288492706646,336,294,198,0,1450,SHTW.tsv
3,848,1250,12556,0.22613333333333333,344,300,204,0,1500,SHTW.tsv
3,872,1260,13007,0.2306878306878307,355,311,206,0,1550,SHTW.tsv
3,891,1274,13361,0.23312401883830455,363,319,209,0,1600,SHTW.tsv
3,916,1297,13790,0.23541506039578514,374,330,212,0,1650,SHTW.tsv
3,935,1315,14225,0.2370088719898606,380,336,219,0,1700,SHTW.tsv
3,950,1338,14707,0.23667164922770303,387,342,221,0,1750,SHTW.tsv
3,974,1356,15073,0.23942969518190757,398,347,229,0,1800,SHTW.tsv
3,997,1381,15670,0.24064687424571565,408,356,233,0,1850,SHTW.tsv
3,1010,1397,16020,0.2409926031973276,413,360,237,0,1900,SHTW.tsv
3,1047,1420,16411,0.24577464788732395,427,370,250,0,1950,SHTW.tsv
3,1079,1431,16749,0.2513393897041696,440,376,263,0,2000,SHTW.tsv
3,1104,1439,17196,0.25573314801945796,450,383,271,0,2050,SHTW.tsv
3,1128,1450,17533,0.2593103448275862,455,393,280,0,2100,SHTW.tsv
3,1153,1469,17874,0.26162922623099616,464,404,285,0,2150,SHTW.tsv
3,1178,1493,18285,0.2630051350747935,472,412,294,0,2200,SHTW.tsv
3,1199,1498,18680,0.2668001780151313,478,417,304,0,2250,SHTW.tsv
3,1215,1512,19094,0.26785714285714285,483,425,307,0,2300,SHTW.tsv
3,1229,1523,19396,0.26898664915736487,489,430,310,0,2350,SHTW.tsv
3,1237,1543,19818,0.2672283430546554,492,432,313,0,2400,SHTW.tsv
3,1242,1545,19858,0.26796116504854367,494,434,314,0,2409,SHTW.tsv
