speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,68,160,361,0.14166666666666666,12,31,25,0,50,SG78.tsv
3,117,281,839,0.1387900355871886,18,50,49,0,100,SG78.tsv
3,171,352,1393,0.16193181818181818,34,65,72,0,150,SG78.tsv
3,223,422,1937,0.17614533965244866,36,92,95,0,200,SG78.tsv
3,261,482,2470,0.18049792531120332,40,110,111,0,250,SG78.tsv
3,291,551,3086,0.17604355716878403,45,123,123,0,300,SG78.tsv
3,333,626,3783,0.17731629392971246,54,139,140,0,350,SG78.tsv
3,375,658,4074,0.1899696048632219,68,154,153,0,400,SG78.tsv
3,415,705,4535,0.19621749408983452,75,169,171,0,450,SG78.tsv
3,455,751,4951,0.20195295162006213,92,176,187,0,500,SG78.tsv
3,488,810,5503,0.2008230452674897,97,188,203,0,550,SG78.tsv
3,531,859,6083,0.2060535506402794,108,203,220,0,600,SG78.tsv
3,579,900,6527,0.21444444444444444,117,222,240,0,650,SG78.tsv
3,620,935,7046,0.22103386809269163,123,242,255,0,700,SG78.tsv
3,675,981,7638,0.22935779816513763,137,262,276,0,750,SG78.tsv
3,712,1006,8074,0.23591782637508282,147,274,291,0,800,SG78.tsv
3,733,1043,8539,0.23426014701182488,157,279,297,0,850,SG78.tsv
3,753,1076,8957,0.23327137546468402,163,285,305,0,900,SG78.tsv
3,782,1107,9619,0.2354712436013249,166,297,319,0,950,SG78.tsv
3,805,1150,10603,0.23333333333333334,173,302,330,0,1000,SG78.tsv
3,818,1188,11192,0.22951739618406286,178,304,336,0,1050,SG78.tsv
3,869,1234,11792,0.23473797947055647,188,321,360,0,1100,SG78.tsv
3,920,1266,12233,0.24223275408109532,212,332,376,0,1150,SG78.tsv
3,937,1288,12651,0.24249482401656314,216,339,382,0,1200,SG78.tsv
3,951,1305,13044,0.24291187739463602,219,344,388,0,1250,SG78.tsv
3,971,1324,13515,0.24446122860020142,223,350,398,0,1300,SG78.tsv
3,987,1340,14089,0.2455223880597015,228,353,406,0,1350,SG78.tsv
3,989,1344,14161,0.2452876984126984,229,354,406,0,1360,SG78.tsv
