speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,37,111,237,0.1111111111111111,9,15,13,0,50,SXWR.tsv
3,75,222,566,0.11261261261261261,15,30,30,0,100,SXWR.tsv
3,114,335,1140,0.11343283582089553,27,39,48,0,150,SXWR.tsv
3,150,402,1590,0.12437810945273632,29,56,65,0,200,SXWR.tsv
3,163,443,1957,0.12264860797592174,30,62,71,0,250,SXWR.tsv
3,183,493,2305,0.12373225152129817,37,67,79,0,300,SXWR.tsv
3,218,520,2564,0.13974358974358975,46,82,90,0,350,SXWR.tsv
3,271,568,2947,0.159037558685446,71,88,112,0,400,SXWR.tsv
3,300,604,3459,0.16556291390728478,77,98,125,0,450,SXWR.tsv
3,348,630,3876,0.18412698412698414,85,118,145,0,500,SXWR.tsv
3,385,650,4148,0.19743589743589743,105,123,157,0,550,SXWR.tsv
3,410,679,4594,0.20127638684339716,114,130,166,0,600,SXWR.tsv
3,440,703,4882,0.20862968231389284,128,139,173,0,650,SXWR.tsv
3,463,714,5191,0.2161531279178338,133,148,182,0,700,SXWR.tsv
3,484,726,5487,0.2222222222222222,141,154,189,0,750,SXWR.tsv
3,507,740,5710,0.22837837837837838,146,163,198,0,800,SXWR.tsv
3,526,760,5989,0.2307017543859649,148,173,205,0,850,SXWR.tsv
3,550,782,6340,0.23444160272804773,155,182,213,0,900,SXWR.tsv
3,598,804,6668,0.24792703150912107,158,207,233,0,950,SXWR.tsv
3,629,823,6979,0.254759011745646,159,223,247,0,1000,SXWR.tsv
3,647,842,7383,0.25613618368962787,159,233,255,0,1050,SXWR.tsv
3,655,849,7676,0.2571652925009815,159,237,259,0,1100,SXWR.tsv
3,672,885,8253,0.25310734463276835,162,242,268,0,1150,SXWR.tsv
3,687,914,8757,0.25054704595185995,163,248,276,0,1200,SXWR.tsv
3,713,956,9271,0.24860529986052998,163,261,289,0,1250,SXWR.tsv
3,729,968,9579,0.2510330578512397,164,269,296,0,1300,SXWR.tsv
3,746,980,9919,0.2537414965986395,164,278,304,0,1350,SXWR.tsv
3,747,982,10026,0.2535641547861507,164,279,304,0,1364,SXWR.tsv
