speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,40,178,493,0.0749063670411985,12,15,13,0,50,S4CU.tsv
3,101,290,1031,0.11609195402298851,27,41,33,0,100,S4CU.tsv
3,143,386,1483,0.1234887737478411,33,57,53,0,150,S4CU.tsv
3,210,457,1906,0.15317286652078774,47,80,83,0,200,S4CU.tsv
3,289,517,2340,0.18633139909735655,72,112,105,0,250,S4CU.tsv
3,345,589,2808,0.19524617996604415,95,131,119,0,300,S4CU.tsv
3,403,635,3130,0.2115485564304462,117,144,142,0,350,S4CU.tsv
3,466,698,3587,0.22254059216809932,140,164,162,0,400,S4CU.tsv
3,512,745,3949,0.229082774049217,154,180,178,0,450,S4CU.tsv
3,578,793,4406,0.24295922656578395,168,208,202,0,500,S4CU.tsv
3,635,838,4847,0.25258552108194116,191,225,219,0,550,S4CU.tsv
3,677,877,5316,0.2573166096541239,210,234,233,0,600,S4CU.tsv
3,689,902,5558,0.25461936437546195,213,238,238,0,618,S4CU.tsv
