speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,54,226,593,0.07964601769911504,23,24,7,0,50,SBCL.tsv
3,113,309,1110,0.12189859762675297,44,49,20,0,100,SBCL.tsv
3,162,365,1498,0.14794520547945206,61,69,32,0,150,SBCL.tsv
3,214,420,1970,0.16984126984126985,71,89,54,0,200,SBCL.tsv
3,246,467,2420,0.17558886509635974,78,98,70,0,250,SBCL.tsv
3,291,515,2858,0.1883495145631068,93,113,85,0,300,SBCL.tsv
3,336,552,3203,0.2028985507246377,106,126,104,0,350,SBCL.tsv
3,370,604,3595,0.2041942604856512,110,141,119,0,400,SBCL.tsv
3,425,654,3992,0.2166156982670744,121,167,137,0,450,SBCL.tsv
3,459,707,4523,0.2164073550212164,136,179,144,0,500,SBCL.tsv
3,488,759,4952,0.21431708388230128,147,194,147,0,534,SBCL.tsv
