speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,45,215,599,0.06976744186046512,20,12,13,0,50,SMF5.tsv
3,84,289,907,0.09688581314878893,36,19,29,0,100,SMF5.tsv
3,112,321,1186,0.11630321910695743,47,26,39,0,150,SMF5.tsv
3,136,357,1466,0.12698412698412698,57,32,47,0,200,SMF5.tsv
3,153,374,1688,0.13636363636363635,63,36,54,0,250,SMF5.tsv
3,171,392,1952,0.14540816326530612,70,45,56,0,300,SMF5.tsv
3,197,418,2265,0.15709728867623604,80,50,67,0,350,SMF5.tsv
3,219,429,2487,0.17016317016317017,87,59,73,0,400,SMF5.tsv
3,238,455,2763,0.17435897435897435,96,64,78,0,450,SMF5.tsv
3,277,477,3013,0.19357092941998602,107,81,89,0,500,SMF5.tsv
3,289,491,3261,0.19619823489477256,111,86,92,0,550,SMF5.tsv
3,305,513,3540,0.198180636777128,117,89,99,0,600,SMF5.tsv
3,307,519,3733,0.19717405266538215,118,90,99,0,650,SMF5.tsv
3,319,529,3904,0.2010081915563957,120,94,105,0,700,SMF5.tsv
3,322,541,4138,0.19839802834257547,121,96,105,0,750,SMF5.tsv
3,328,557,4355,0.19628964691801318,124,98,106,0,800,SMF5.tsv
3,349,567,4590,0.20517342739564962,131,106,112,0,850,SMF5.tsv
3,380,607,4928,0.2086765513454146,144,123,113,0,900,SMF5.tsv
3,393,620,5162,0.21129032258064517,151,127,115,0,937,SMF5.tsv
