speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,35,142,306,0.08215962441314555,14,12,9,0,50,S2W4.tsv
3,72,226,611,0.10619469026548672,30,22,20,0,100,S2W4.tsv
3,115,296,939,0.12950450450450451,47,29,39,0,150,S2W4.tsv
3,149,338,1197,0.14694280078895464,64,36,49,0,200,S2W4.tsv
3,208,417,1687,0.16626698641087131,87,52,69,0,250,S2W4.tsv
3,268,485,2150,0.18419243986254297,113,61,94,0,300,S2W4.tsv
3,304,541,2451,0.18730745532963647,122,74,108,0,350,S2W4.tsv
3,342,584,2708,0.1952054794520548,132,87,123,0,400,S2W4.tsv
3,407,628,3059,0.21602972399150744,156,113,138,0,450,S2W4.tsv
3,430,675,3393,0.2123456790123457,166,120,144,0,500,S2W4.tsv
3,462,735,3825,0.20952380952380953,177,132,153,0,550,S2W4.tsv
3,491,771,4156,0.21227842628620838,189,144,158,0,600,S2W4.tsv
3,515,812,4499,0.21141215106732347,201,154,160,0,650,S2W4.tsv
3,541,845,4820,0.21341222879684418,211,166,164,0,700,S2W4.tsv
3,569,871,5169,0.21775736701109835,222,175,172,0,750,S2W4.tsv
3,600,890,5413,0.2247191011235955,235,181,184,0,800,S2W4.tsv
3,631,935,5700,0.2249554367201426,247,188,196,0,850,S2W4.tsv
3,667,960,5938,0.23159722222222223,261,195,211,0,900,S2W4.tsv
3,692,988,6156,0.23346828609986506,270,204,218,0,950,S2W4.tsv
3,735,1025,6491,0.23902439024390243,289,215,231,0,1000,S2W4.tsv
3,762,1064,6771,0.2387218045112782,300,224,238,0,1050,S2W4.tsv
3,797,1092,7019,0.24328449328449328,312,235,250,0,1100,S2W4.tsv
3,818,1115,7274,0.2445440956651719,321,240,257,0,1150,S2W4.tsv
3,850,1141,7515,0.2483201869704937,332,249,269,0,1200,S2W4.tsv
3,866,1151,7612,0.2507964089197799,339,251,276,0,1215,S2W4.tsv
