speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,29,145,327,0.06666666666666667,8,9,12,0,50,SHC3.tsv
3,66,213,602,0.10328638497652583,22,18,26,0,100,SHC3.tsv
3,117,288,1014,0.13541666666666666,36,36,45,0,150,SHC3.tsv
3,166,349,1370,0.15854823304680038,57,43,66,0,200,SHC3.tsv
3,199,403,1705,0.16459884201819686,67,55,77,0,250,SHC3.tsv
3,240,443,2000,0.18058690744920994,76,69,95,0,300,SHC3.tsv
3,275,494,2321,0.18556005398110662,80,87,108,0,350,SHC3.tsv
3,295,522,2576,0.1883780332056194,87,93,115,0,400,SHC3.tsv
3,337,546,2861,0.20573870573870573,97,108,132,0,450,SHC3.tsv
3,378,575,3174,0.21913043478260869,112,117,149,0,500,SHC3.tsv
3,412,630,3639,0.21798941798941798,123,126,163,0,550,SHC3.tsv
3,451,664,3973,0.22640562248995985,126,145,180,0,600,SHC3.tsv
3,490,696,4349,0.23467432950191572,137,157,196,0,650,SHC3.tsv
3,522,715,4615,0.24335664335664337,145,170,207,0,700,SHC3.tsv
3,563,741,4948,0.2532613585245164,163,181,219,0,750,SHC3.tsv
3,604,769,5292,0.26181187689640223,172,197,235,0,800,SHC3.tsv
3,635,815,5704,0.25971370143149286,174,211,250,0,850,SHC3.tsv
3,658,861,6159,0.25474254742547425,178,220,260,0,900,SHC3.tsv
3,686,884,6444,0.25867269984917046,181,233,272,0,950,SHC3.tsv
3,686,884,6456,0.25867269984917046,181,233,272,0,954,SHC3.tsv
