speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,37,139,380,0.08872901678657075,17,2,18,0,50,SES2.tsv
3,77,205,658,0.12520325203252033,32,18,27,0,100,SES2.tsv
3,143,299,1072,0.15942028985507245,60,37,46,0,150,SES2.tsv
3,179,360,1432,0.16574074074074074,72,49,58,0,200,SES2.tsv
3,229,397,1795,0.19227539882451722,92,57,80,0,250,SES2.tsv
3,265,435,2145,0.20306513409961685,102,71,92,0,300,SES2.tsv
3,303,474,2447,0.21308016877637131,115,89,99,0,350,SES2.tsv
3,350,540,2918,0.21604938271604937,130,105,115,0,400,SES2.tsv
3,390,565,3325,0.23008849557522124,143,117,130,0,450,SES2.tsv
3,409,578,3604,0.2358708189158016,151,121,137,0,500,SES2.tsv
3,437,606,3925,0.2403740374037404,158,128,151,0,550,SES2.tsv
3,456,624,4243,0.24358974358974358,167,130,159,0,599,SES2.tsv
