speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,64,155,426,0.13763440860215054,14,27,23,0,50,S3JF.tsv
3,127,282,948,0.15011820330969267,37,47,43,0,100,S3JF.tsv
3,183,402,1600,0.1517412935323383,58,56,69,0,150,S3JF.tsv
3,249,470,2143,0.17659574468085107,82,72,95,0,200,S3JF.tsv
3,302,544,2671,0.18504901960784315,104,87,111,0,250,S3JF.tsv
3,350,586,3055,0.19908987485779295,121,97,132,0,300,S3JF.tsv
3,395,675,3752,0.19506172839506172,139,105,151,0,350,S3JF.tsv
3,434,738,4252,0.1960252935862692,149,120,165,0,400,S3JF.tsv
3,474,786,4790,0.2010178117048346,161,131,182,0,450,S3JF.tsv
3,533,869,5518,0.20444955887993863,187,138,208,0,500,S3JF.tsv
3,575,935,6108,0.20499108734402852,204,149,222,0,550,S3JF.tsv
3,659,994,6849,0.22099262240107312,229,185,245,0,600,S3JF.tsv
3,722,1030,7513,0.2336569579288026,243,212,267,0,650,S3JF.tsv
3,772,1071,7933,0.24027388733271085,252,229,291,0,700,S3JF.tsv
3,814,1112,8399,0.24400479616306955,256,248,310,0,750,S3JF.tsv
3,863,1152,9041,0.24971064814814814,268,271,324,0,800,S3JF.tsv
3,896,1184,9443,0.25225225225225223,277,284,335,0,850,S3JF.tsv
3,922,1207,9802,0.25462579397956364,287,291,344,0,900,S3JF.tsv
3,980,1249,10369,0.26154256738724313,310,307,363,0,950,S3JF.tsv
3,1012,1270,10750,0.2656167979002625,323,315,374,0,1000,S3JF.tsv
3,1057,1301,11158,0.27081732001024855,335,332,390,0,1050,S3JF.tsv
3,1089,1329,11566,0.27313769751693,350,334,405,0,1100,S3JF.tsv
3,1111,1352,11969,0.2739151873767258,360,336,415,0,1150,S3JF.tsv
3,1159,1399,12690,0.2761496306885871,378,342,439,0,1200,S3JF.tsv
3,1193,1471,13510,0.27033763879447087,391,347,455,0,1250,S3JF.tsv
3,1229,1515,14244,0.2704070407040704,401,357,471,0,1300,S3JF.tsv
3,1273,1551,14815,0.27358693316140126,414,371,488,0,1350,S3JF.tsv
3,1301,1580,15384,0.27447257383966245,429,371,501,0,1400,S3JF.tsv
3,1323,1620,15962,0.2722222222222222,439,373,511,0,1450,S3JF.tsv
3,1344,1652,16583,0.2711864406779661,450,375,519,0,1500,S3JF.tsv
3,1378,1681,17172,0.27325004957366644,466,377,535,0,1550,S3JF.tsv
3,1397,1700,17538,0.273921568627451,472,380,545,0,1600,S3JF.tsv
3,1425,1737,18011,0.2734599884858952,485,385,555,0,1650,S3JF.tsv
3,1464,1766,18543,0.27633069082672707,501,394,569,0,1700,S3JF.tsv
3,1513,1803,19158,0.279718986873729,519,412,582,0,1750,S3JF.tsv
3,1587,1894,20301,0.27930306230200636,555,422,610,0,1800,S3JF.tsv
3,1622,1920,20949,0.2815972222222222,574,426,622,0,1850,S3JF.tsv
3,1659,1967,21717,0.28113879003558717,592,428,639,0,1900,S3JF.tsv
3,1698,2026,22432,0.2793682132280355,612,430,656,0,1950,S3JF.tsv
3,1730,2063,22951,0.27952819518500566,626,436,668,0,2000,S3JF.tsv
3,1752,2097,23519,0.27849308536003814,635,437,680,0,2050,S3JF.tsv
3,1777,2123,23979,0.27900769351546556,646,441,690,0,2100,S3JF.tsv
3,1784,2139,24193,0.2780115318684744,649,441,694,0,2126,S3JF.tsv
