speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,31,138,337,0.0748792270531401,14,10,7,0,50,SLT4.tsv
3,77,212,662,0.12106918238993711,32,23,22,0,100,SLT4.tsv
3,132,274,989,0.16058394160583941,52,41,39,0,150,SLT4.tsv
3,183,323,1326,0.18885448916408668,68,54,61,0,200,SLT4.tsv
3,217,369,1629,0.1960252935862692,82,64,71,0,250,SLT4.tsv
3,262,417,1992,0.20943245403677058,97,85,80,0,300,SLT4.tsv
3,297,467,2338,0.21199143468950749,110,95,92,0,350,SLT4.tsv
3,336,525,2749,0.21333333333333335,126,108,102,0,400,SLT4.tsv
3,375,558,3061,0.22401433691756273,140,122,113,0,450,SLT4.tsv
3,429,604,3421,0.2367549668874172,163,139,127,0,500,SLT4.tsv
3,461,658,3807,0.23353596757852077,178,152,131,0,550,SLT4.tsv
3,477,706,4157,0.22521246458923513,185,158,134,0,590,SLT4.tsv
