speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,37,173,402,0.07129094412331406,15,10,12,0,50,S57G.tsv
3,93,264,796,0.11742424242424243,36,32,25,0,100,S57G.tsv
3,146,318,1196,0.1530398322851153,56,53,37,0,150,S57G.tsv
3,184,362,1522,0.1694290976058932,73,63,48,0,200,S57G.tsv
3,252,429,1953,0.1958041958041958,103,70,79,0,250,S57G.tsv
3,293,455,2317,0.21465201465201464,120,85,88,0,300,S57G.tsv
3,330,529,2931,0.20793950850661624,139,97,94,0,350,S57G.tsv
3,354,558,3308,0.2114695340501792,149,107,98,0,400,S57G.tsv
3,388,585,3573,0.22108262108262108,157,121,110,0,450,S57G.tsv
3,415,616,3907,0.22456709956709955,169,132,114,0,500,S57G.tsv
3,444,637,4098,0.23233908948194662,179,145,120,0,542,S57G.tsv
