speaker_number,vo_overlap,vo_total,total_token_number,overlap,s1_and_other,s2_and_other,s3_and_other,begin,end,file
3,34,137,350,0.0827250608272506,7,14,13,0,50,SJSC.tsv
3,78,224,724,0.11607142857142858,23,31,24,0,100,SJSC.tsv
3,126,333,1165,0.12612612612612611,45,46,35,0,150,SJSC.tsv
3,177,382,1547,0.1544502617801047,61,67,49,0,200,SJSC.tsv
3,268,465,2115,0.1921146953405018,92,94,82,0,250,SJSC.tsv
3,307,522,2544,0.19604086845466157,99,106,102,0,300,SJSC.tsv
3,360,597,3183,0.20100502512562815,111,119,130,0,350,SJSC.tsv
3,397,632,3636,0.20938818565400844,120,134,143,0,400,SJSC.tsv
3,462,678,4133,0.22713864306784662,139,164,159,0,450,SJSC.tsv
3,513,733,4673,0.23328785811732605,158,178,177,0,500,SJSC.tsv
3,549,771,5019,0.23735408560311283,170,190,189,0,550,SJSC.tsv
3,574,812,5402,0.23563218390804597,182,197,195,0,600,SJSC.tsv
3,617,876,5890,0.234779299847793,192,213,212,0,650,SJSC.tsv
3,661,919,6287,0.23975335509611898,198,235,228,0,700,SJSC.tsv
3,702,971,6791,0.24098867147270855,206,255,241,0,750,SJSC.tsv
3,738,1024,7376,0.240234375,218,266,254,0,800,SJSC.tsv
3,780,1041,7797,0.24975984630163303,240,278,262,0,850,SJSC.tsv
3,816,1088,8490,0.25,249,292,275,0,900,SJSC.tsv
3,843,1111,8940,0.25292529252925294,258,303,282,0,950,SJSC.tsv
3,883,1164,9629,0.25286368843069873,268,323,292,0,1000,SJSC.tsv
3,930,1196,10482,0.2591973244147157,277,339,314,0,1050,SJSC.tsv
3,956,1208,10813,0.26379690949227375,289,347,320,0,1077,SJSC.tsv
